name	count
ENST00000002829.8	16
ENST00000602946.1	5510
ENST00000236051.2	82
ENST00000541371.5	74
ENST00000533626.5	84
ENST00000614334.1	64
ENST00000559463.5	312
ENST00000436469.1	60
ENST00000511243.2	2
ENST00000333503.8	1016
ENST00000397992.5	430
ENST00000415762.6	94
ENST00000423862.5	4
ENST00000314138.11	318
ENST00000355451.8	94
ENST00000577640.1	782
ENST00000594527.1	84
ENST00000387347.2	16638
ENST00000443350.2	6
ENST00000304786.11	182
ENST00000357519.8	56
ENST00000294785.10	152
ENST00000645246.1	10
ENST00000486867.1	22
ENST00000534254.5	2
ENST00000587740.5	16
Homo_sapiens_chr6.trna119-AlaCGC	76
ENST00000222122.10	24
ENST00000663882.1	2
ENST00000486037.1	32
ENST00000443220.1	50
ENST00000526650.5	10
ENST00000506717.1	40
ENST00000563931.1	2638
ENST00000409248.8	62
ENST00000369797.8	34
ENST00000552269.5	4
ENST00000659240.1	562
ENST00000309315.9	10
ENST00000597346.1	1764
ENST00000369974.6	62
ENST00000366983.5	6
ENST00000395045.6	20
ENST00000453848.6	30
ENST00000671641.1	616
ENST00000475839.1	38
ENST00000665147.1	700
ENST00000344417.10	12
ENST00000624264.1	932
ENST00000563462.1	56
ENST00000473466.2	10
ENST00000647856.1	1946
ENST00000379341.9	244
ENST00000369817.6	358
ENST00000577988.2	228
ENST00000347264.2	4
Homo_sapiens_chr1.trna117-GlyTCC	678
ENST00000650021.1	134
ENST00000283646.5	90
ENST00000607749.1	1748
ENST00000499521.2	132
ENST00000389680.2	12560
ENST00000600467.6	486
ENST00000336615.9	440
ENST00000254508.7	674
ENST00000362464.1	392
ENST00000521726.1	68
ENST00000380358.9	168
ENST00000309352.3	754
ENST00000327044.7	1548
ENST00000625982.1	730
ENST00000662838.1	50
ENST00000344651.5	26
ENST00000252137.11	98
ENST00000612463.1	1422
ENST00000660381.1	468
ENST00000624072.1	724
ENST00000333130.3	436
ENST00000528154.1	6
ENST00000593863.5	418
ENST00000274065.9	252
ENST00000640198.1	20
ENST00000368884.7	158
ENST00000641354.1	196
ENST00000370990.5	74
ENST00000290155.8	10
Homo_sapiens_chr13.trna3-GluTTC	450
Homo_sapiens_chr1.trna15-GlnCTG	72
Homo_sapiens_chr17.trna36-ThrAGT	88
Homo_sapiens_chr1.trna116-GluCTC	3172
ENST00000586686.6	178
ENST00000662137.1	44
ENST00000528581.5	18
ENST00000276914.7	108
ENST00000422995.2	1372
ENST00000439383.5	36
ENST00000370087.5	122
ENST00000553460.5	4
ENST00000372577.2	338
ENST00000234590.10	732
ENST00000541286.5	24
ENST00000433783.5	10
ENST00000322203.7	4566
ENST00000294715.6	2
ENST00000303210.9	28
ENST00000563328.4	924
ENST00000609573.5	6
ENST00000396861.5	606
ENST00000372524.5	900
ENST00000623440.1	2482
ENST00000560274.1	492
ENST00000428154.5	26
ENST00000660799.1	4802
ENST00000376874.9	16
ENST00000554921.1	14
ENST00000538315.5	2
ENST00000616163.1	88
ENST00000641513.1	14
ENST00000597436.5	114
ENST00000618183.4	28
ENST00000372645.3	148
ENST00000426496.6	22
ENST00000632867.1	10
ENST00000361575.4	720
ENST00000614537.4	98
ENST00000571197.1	1326
ENST00000623726.1	4054
ENST00000618998.1	1416
ENST00000456433.5	18
ENST00000611446.1	1486
ENST00000619837.1	22
ENST00000216146.9	1012
ENST00000307126.10	32
ENST00000452781.1	12
ENST00000583934.1	1862
ENST00000648200.2	3588
ENST00000619644.4	6
ENST00000307961.11	1084
ENST00000322028.5	80
ENST00000402849.5	78
ENST00000547475.5	28
ENST00000589971.1	60
ENST00000414031.5	8
ENST00000272139.5	784
ENST00000658801.1	210
ENST00000329276.10	388
ENST00000665515.1	626
ENST00000309594.5	374
ENST00000252816.10	84
ENST00000651669.1	976
ENST00000647751.1	140
ENST00000382641.1	22
ENST00000549259.5	58
ENST00000256319.7	88
ENST00000436473.5	342
ENST00000527446.5	300
ENST00000405308.6	54
ENST00000493018.5	148
ENST00000433474.1	72
ENST00000652689.1	8
ENST00000605085.1	42
ENST00000598758.5	18
ENST00000369722.8	108
ENST00000626262.2	16
ENST00000572815.5	54
ENST00000427831.1	1688
ENST00000369937.5	930
ENST00000673853.1	30
ENST00000329421.8	2022
ENST00000244769.8	60
ENST00000335514.10	190
ENST00000470439.5	8
ENST00000520334.5	4
ENST00000616536.4	48
ENST00000222345.11	96
ENST00000650446.1	110
Homo_sapiens_chr17.trna12-TrpCCA	400
ENST00000432020.2	300
ENST00000204679.9	88
ENST00000265351.12	132
ENST00000618786.1	1232
ENST00000620648.1	80
ENST00000450723.5	10
ENST00000315758.10	254
ENST00000229390.8	736
ENST00000301740.13	384
ENST00000262584.7	640
ENST00000344034.5	1096
ENST00000396020.7	24
ENST00000394667.7	64
ENST00000608317.1	48
ENST00000620559.2	70
ENST00000374831.8	16
ENST00000339446.3	152
ENST00000396858.5	482
ENST00000655705.1	418
ENST00000264093.9	154
ENST00000531962.2	2132
ENST00000602755.1	22
ENST00000458748.1	46
ENST00000529806.5	1216
ENST00000555355.5	24
ENST00000262519.14	310
ENST00000649812.1	66
ENST00000591254.1	88
Homo_sapiens_chr1.trna99-ValCAC	12
ENST00000361390.2	2422
ENST00000261590.13	44
ENST00000669860.1	18
Homo_sapiens_chr6.trna55-IleTAT	166
ENST00000667900.1	68
ENST00000297534.7	408
mtGluTTC	738
ENST00000367034.5	490
ENST00000420877.1	16
ENST00000618875.4	24
ENST00000372447.7	218
ENST00000616501.4	62
ENST00000375499.8	202
ENST00000525297.5	156
ENST00000658782.1	74
ENST00000562337.5	12
ENST00000242257.14	20
ENST00000550238.1	90
ENST00000249014.5	1434
ENST00000327300.12	70
ENST00000673303.1	1458
ENST00000508921.7	22
ENST00000624442.1	48
ENST00000463739.5	6
ENST00000420330.1	454
ENST00000292616.10	42
ENST00000406213.1	1506
ENST00000268379.9	130
ENST00000500685.6	12
ENST00000300648.7	174
ENST00000525442.1	8
ENST00000358748.1	32
ENST00000528591.5	20
ENST00000468812.6	296
ENST00000318607.10	18
ENST00000267294.4	186
ENST00000479021.1	96
ENST00000374987.4	378
ENST00000372209.3	814
ENST00000215906.6	26
ENST00000384659.1	198
ENST00000567942.1	42
ENST00000623543.1	804
ENST00000608005.1	318
ENST00000643519.1	12
ENST00000347454.8	18
ENST00000612848.1	60
ENST00000414282.5	200
ENST00000628770.2	206
ENST00000413518.5	4
ENST00000329134.9	50
ENST00000540534.5	16
ENST00000370053.3	24
ENST00000395422.4	1734
ENST00000417178.6	44
ENST00000579786.2	28
ENST00000638559.1	8
ENST00000315082.9	210
ENST00000278412.7	982
ENST00000561926.1	24
ENST00000592461.5	2
ENST00000253023.8	1134
ENST00000658996.1	58
ENST00000635399.1	4
ENST00000672742.1	2
ENST00000215570.8	164
ENST00000276062.8	114
ENST00000666782.1	176
ENST00000526586.6	336
ENST00000617568.2	286
ENST00000416206.5	42
ENST00000547271.2	66
ENST00000432988.1	486
ENST00000342480.7	1316
ENST00000535372.1	76
ENST00000373477.8	922
ENST00000415708.6	2
ENST00000619779.1	1412
ENST00000304271.11	246
ENST00000580962.1	146
ENST00000396465.5	122
ENST00000262027.10	162
ENST00000384610.1	22
ENST00000338338.9	60
ENST00000330133.5	346
ENST00000659136.1	20
ENST00000653168.1	238
ENST00000316084.10	4082
ENST00000304477.3	100
ENST00000528815.5	6
ENST00000393498.6	116
ENST00000589541.5	6
ENST00000290295.7	54
ENST00000366988.5	594
ENST00000620446.1	62
ENST00000580533.1	68
ENST00000431216.5	6
ENST00000562917.1	140
ENST00000500612.1	12
ENST00000624945.1	1674
ENST00000625256.1	218
ENST00000368547.4	616
ENST00000646660.1	88
ENST00000581621.1	1762
ENST00000545125.1	16
ENST00000653103.1	100
ENST00000543039.2	16
ENST00000537981.5	8
ENST00000268802.10	192
ENST00000369498.8	224
ENST00000366788.8	46
ENST00000380394.9	560
ENST00000273968.5	176
ENST00000455150.1	22
ENST00000630399.1	58
mtPheGAA	180
ENST00000339997.8	16
ENST00000442436.1	154
ENST00000601079.6	286
ENST00000395900.1	976
ENST00000361837.9	16
ENST00000615544.4	196
ENST00000528957.5	638
ENST00000644406.1	388
ENST00000258424.3	1704
ENST00000441619.5	6
ENST00000672139.1	96
ENST00000564543.1	22
ENST00000356000.7	10
ENST00000302787.3	360
ENST00000651076.1	2000
ENST00000582155.5	14
ENST00000648242.1	132
ENST00000592588.6	348
Homo_sapiens_chr16.trna1-ArgCCG	952
ENST00000304895.9	192
Homo_sapiens_chr14.trna7-ArgACG	452
ENST00000666062.1	8
ENST00000660864.1	186
ENST00000511819.6	4
ENST00000653312.1	1532
ENST00000597451.5	28
ENST00000620495.1	30
ENST00000464611.1	236
ENST00000356674.7	44
ENST00000397049.2	6
Homo_sapiens_chr1.trna69-AspGTC	3218
ENST00000434648.5	4
ENST00000335508.10	66
ENST00000393062.6	10
ENST00000630223.2	2
ENST00000573584.6	20
ENST00000587367.5	54
ENST00000221494.10	532
ENST00000646664.1	488
ENST00000624054.1	618
ENST00000451956.1	16
ENST00000367249.9	134
ENST00000249373.8	346
ENST00000391932.7	104
ENST00000323116.10	54
ENST00000361387.6	10
ENST00000347941.4	156
ENST00000505025.2	1488
ENST00000442551.5	60
ENST00000348911.10	52
ENST00000320785.10	816
ENST00000610057.1	352
ENST00000625226.1	1556
mtTyrGTA	170
ENST00000443182.6	6
Homo_sapiens_chr1.trna34-LeuCAG	252
ENST00000642592.1	6
ENST00000475248.5	186
ENST00000371523.8	10
ENST00000577887.1	2
ENST00000375156.4	6
ENST00000511821.1	1724
ENST00000658571.1	464
ENST00000348956.7	1172
ENST00000332707.10	222
ENST00000500949.6	644
ENST00000561569.5	150
ENST00000381401.11	2114
ENST00000619649.4	20
ENST00000413352.3	60
ENST00000530322.5	50
ENST00000623732.3	2
ENST00000391877.3	20
ENST00000539813.1	538
ENST00000452684.2	6
ENST00000438645.1	2
ENST00000303127.12	338
ENST00000472354.1	160
ENST00000376510.8	338
ENST00000446079.5	16
ENST00000336812.5	186
ENST00000312397.10	782
ENST00000638931.1	304
ENST00000568956.1	56
ENST00000263094.11	50
Homo_sapiens_chr11.trna15-PheGAA	384
ENST00000556897.5	40
ENST00000522637.5	12
ENST00000422163.5	16
ENST00000474384.2	94
ENST00000513877.1	38
ENST00000604982.2	86
ENST00000373150.8	82
ENST00000562336.5	196
ENST00000649849.1	26
ENST00000338970.10	864
ENST00000372849.8	150
ENST00000515209.5	88
ENST00000247001.10	170
ENST00000259241.7	122
ENST00000375522.1	4
ENST00000538617.5	296
ENST00000001008.6	508
Homo_sapiens_chr2.trna5-IleTAT	214
ENST00000427111.4	1648
ENST00000499624.3	1506
ENST00000631326.2	2
ENST00000422271.1	26
ENST00000309318.8	586
ENST00000233609.8	264
ENST00000427177.6	6
ENST00000401609.5	1008
ENST00000253452.8	158
ENST00000355968.10	150
ENST00000418109.5	34
ENST00000395436.7	8
ENST00000552525.1	130
mtValTAC	662
ENST00000529196.5	48
ENST00000344746.8	294
ENST00000556483.5	22
ENST00000618723.4	414
ENST00000263331.10	8
ENST00000593052.5	298
ENST00000422942.6	14
ENST00000571732.5	48
ENST00000447368.6	6
ENST00000377811.3	116
ENST00000383586.8	12
ENST00000423280.5	10
ENST00000340913.10	158
ENST00000503723.1	366
ENST00000606001.1	28
ENST00000366962.8	30
ENST00000617223.1	10
ENST00000580576.6	12
ENST00000540387.5	12
ENST00000632368.1	2
ENST00000623632.3	20
ENST00000215565.3	1208
ENST00000263102.7	46
ENST00000314797.10	528
ENST00000361453.3	2596
ENST00000635099.1	6
ENST00000642841.1	172
ENST00000655322.1	102
ENST00000341491.9	20
ENST00000582556.5	218
ENST00000263383.8	56
ENST00000300811.8	138
ENST00000598676.1	112
ENST00000497986.5	74
ENST00000656723.1	618
ENST00000242784.5	234
ENST00000436321.5	12
ENST00000393987.2	224
ENST00000253407.4	26
Homo_sapiens_chr8.trna5-TyrGTA	144
ENST00000316586.9	22
ENST00000619601.1	420
ENST00000426002.5	82
ENST00000613941.4	12
ENST00000310512.4	266
ENST00000527302.1	1390
ENST00000624923.1	310
ENST00000361611.11	98
ENST00000398734.8	44
ENST00000362482.1	430
ENST00000597960.7	122
ENST00000357304.8	36
ENST00000615060.4	436
ENST00000392539.4	198
ENST00000536769.1	616
ENST00000552588.5	168
ENST00000606697.5	34
ENST00000590190.1	2
ENST00000503081.1	58
ENST00000600534.1	172
ENST00000610979.1	80
ENST00000508682.5	72
Homo_sapiens_chr6.trna3-ArgTCG	118
ENST00000301280.10	144
ENST00000627989.2	18
ENST00000512690.5	122
ENST00000310775.11	32
ENST00000395400.4	94
ENST00000261609.12	64
ENST00000270625.7	790
ENST00000423859.5	74
ENST00000648591.1	54
ENST00000366711.4	18
ENST00000597609.1	786
ENST00000620941.1	40
ENST00000597619.1	660
ENST00000642041.1	16
ENST00000352983.7	680
ENST00000605350.1	16
ENST00000634794.1	14
ENST00000561111.2	154
ENST00000646034.1	6
ENST00000546500.5	112
ENST00000264335.13	100
ENST00000432074.2	6
ENST00000547566.5	124
ENST00000535307.1	12
ENST00000420618.1	8
ENST00000353546.7	2
ENST00000427905.5	484
ENST00000585471.1	348
ENST00000327761.7	16
ENST00000075430.11	14
ENST00000267884.11	166
ENST00000611079.1	68
ENST00000536829.1	10
ENST00000219406.10	10
ENST00000454762.1	26
ENST00000316836.5	102
ENST00000389675.6	36
ENST00000442805.1	78
ENST00000663807.1	34
ENST00000380325.4	1268
ENST00000640010.1	344
ENST00000560773.5	60
ENST00000643754.2	428
ENST00000431235.6	6
ENST00000449794.2	46
ENST00000253024.10	200
ENST00000366535.4	58
ENST00000323013.7	394
ENST00000621630.1	12
ENST00000227524.9	530
ENST00000573564.5	170
ENST00000333762.6	1272
ENST00000556586.1	10
ENST00000341753.10	204
ENST00000565397.1	78
ENST00000393640.8	2
ENST00000309822.7	6
ENST00000546612.1	34
ENST00000645496.1	86
ENST00000523871.1	178
ENST00000618720.1	12
ENST00000327697.11	22
ENST00000395435.7	12
ENST00000507754.9	528
ENST00000552675.1	196
ENST00000317881.9	2314
ENST00000669068.1	22
ENST00000567027.5	18
ENST00000338920.8	16
ENST00000357164.4	50
ENST00000415593.5	176
ENST00000344592.9	114
ENST00000466717.1	16
ENST00000369888.6	192
ENST00000299736.5	234
Homo_sapiens_chr13.trna5-GluTTC	284
ENST00000615602.1	148
ENST00000504082.1	1430
ENST00000366835.8	14
ENST00000376263.8	86
ENST00000377491.5	46
ENST00000617138.4	1264
ENST00000614077.4	364
ENST00000567078.2	90
ENST00000640330.1	220
ENST00000530225.5	1748
ENST00000412051.5	20
ENST00000349036.7	4
ENST00000664992.1	18
ENST00000566198.1	32
ENST00000515193.5	128
ENST00000303077.7	208
ENST00000658022.1	40
ENST00000610935.2	770
ENST00000358007.7	26
ENST00000620896.1	160
ENST00000658463.1	18
ENST00000514487.1	14
ENST00000445155.5	18
ENST00000641383.1	654
ENST00000371436.10	14
ENST00000526883.1	6
ENST00000435833.1	2
ENST00000526522.5	1788
ENST00000594216.1	32
ENST00000370321.8	422
ENST00000338150.8	50
ENST00000300452.8	274
ENST00000626134.2	2
ENST00000485071.2	58
ENST00000610520.4	542
ENST00000557910.1	16
ENST00000342782.4	30
ENST00000589754.1	14
ENST00000630618.2	6
ENST00000581673.1	1064
ENST00000264205.10	20
ENST00000293860.6	330
ENST00000396203.7	842
ENST00000372642.5	396
ENST00000392994.7	176
ENST00000216038.6	248
ENST00000629788.1	14
ENST00000203407.6	1024
ENST00000323345.11	434
Homo_sapiens_chr6.trna146-GlnCTG	120
ENST00000339413.11	56
ENST00000305105.3	664
ENST00000666283.1	110
ENST00000463378.5	162
ENST00000360612.5	524
ENST00000398606.10	556
ENST00000646888.1	172
ENST00000657010.1	834
ENST00000294189.11	212
ENST00000658844.1	226
Homo_sapiens_chr3.trna11-ArgACG	256
ENST00000421745.6	54
ENST00000671672.1	6
ENST00000217446.7	10
ENST00000348126.6	4
ENST00000330029.6	78
ENST00000626527.1	338
ENST00000613101.1	26
Homo_sapiens_chr6.trna75-MetCAT	338
ENST00000653554.1	200
ENST00000606074.1	20
ENST00000661670.1	20
ENST00000560055.5	92
ENST00000311413.5	236
ENST00000233468.5	644
ENST00000302182.8	1068
ENST00000370664.4	74
ENST00000420868.2	14
ENST00000396680.2	310
ENST00000556895.5	4
ENST00000221419.9	254
ENST00000493536.6	136
ENST00000367577.7	456
ENST00000013034.3	96
ENST00000532462.5	50
ENST00000518406.5	100
ENST00000412734.6	6
ENST00000215904.7	340
ENST00000501068.2	2
ENST00000670036.1	116
ENST00000443003.2	362
ENST00000232888.7	310
ENST00000597230.2	12
ENST00000221975.6	264
ENST00000499227.6	12
ENST00000535788.1	334
ENST00000304494.9	116
ENST00000501520.1	276
ENST00000562409.1	72
ENST00000421473.6	8
ENST00000262319.11	530
ENST00000336133.8	40
ENST00000376281.8	86
ENST00000620041.4	58
ENST00000641433.1	818
ENST00000424362.6	16
ENST00000582746.5	90
ENST00000358935.3	36
ENST00000278060.10	6
ENST00000552361.1	196
ENST00000355703.3	398
ENST00000340385.6	516
ENST00000655317.1	598
ENST00000415027.5	8
ENST00000358344.8	126
ENST00000308924.8	152
ENST00000271638.3	156
ENST00000582080.1	40
ENST00000666600.1	4
ENST00000329493.5	70
ENST00000588012.5	50
ENST00000316757.4	38
ENST00000651399.1	40
ENST00000394170.6	6
ENST00000316554.5	32
ENST00000372715.6	514
ENST00000548343.1	38
ENST00000255882.11	256
ENST00000572383.1	2502
ENST00000655441.1	654
ENST00000480143.5	42
ENST00000525154.1	10
ENST00000391881.7	8
ENST00000292330.3	162
ENST00000451932.6	6
Homo_sapiens_chr6.trna166-AlaAGC	84
ENST00000588661.5	2
ENST00000558372.1	184
ENST00000370110.5	674
ENST00000554969.5	38
ENST00000666742.1	4
ENST00000454178.1	4
ENST00000301011.9	40
ENST00000371281.4	94
ENST00000351937.9	76
Homo_sapiens_chr11.trna8-SerGCT	1520
ENST00000512805.6	192
ENST00000266079.5	598
ENST00000618020.1	124
ENST00000639044.1	132
ENST00000588030.5	26
ENST00000504548.4	34
ENST00000415019.1	104
ENST00000607679.1	6
ENST00000364718.1	456
ENST00000232607.7	62
ENST00000510993.1	108
ENST00000598493.5	16
ENST00000640670.1	16
ENST00000600794.1	852
ENST00000371717.8	116
ENST00000374695.8	20
ENST00000519331.1	2
ENST00000438872.1	198
ENST00000526248.5	158
ENST00000507031.2	882
ENST00000654590.1	6
ENST00000643779.1	36
ENST00000527194.5	18
ENST00000360565.8	660
ENST00000483994.1	76
ENST00000612262.1	92
ENST00000569529.6	46
ENST00000505490.3	1954
ENST00000548595.1	324
ENST00000618899.4	6
ENST00000604411.1	442
ENST00000485974.1	58
ENST00000568588.5	1088
ENST00000651406.1	70
ENST00000614529.1	10
ENST00000329563.8	54
ENST00000233809.9	784
ENST00000300456.5	314
ENST00000259457.8	792
ENST00000363511.1	434
ENST00000389078.3	14
ENST00000664997.1	6
ENST00000253788.11	248
ENST00000665400.1	758
ENST00000427805.6	324
ENST00000569981.2	2444
ENST00000221576.4	46
ENST00000611128.1	306
ENST00000436918.6	18
ENST00000231572.8	220
ENST00000544377.1	12
ENST00000613359.1	1474
ENST00000343262.9	1868
ENST00000466681.2	256
ENST00000372129.3	324
ENST00000304658.9	6
ENST00000513584.1	98
ENST00000418115.6	454
ENST00000650502.1	368
ENST00000565677.5	64
ENST00000262942.10	76
ENST00000314888.10	230
ENST00000245543.6	60
ENST00000655399.1	72
ENST00000308683.3	158
ENST00000497408.3	92
ENST00000389757.7	26
ENST00000367048.5	192
ENST00000397100.6	16
ENST00000435983.5	284
ENST00000589397.1	14
ENST00000397111.9	16
ENST00000229379.3	934
ENST00000384446.1	24
ENST00000350608.7	24
ENST00000418819.5	22
ENST00000264639.9	764
ENST00000623789.1	1306
ENST00000587648.5	40
ENST00000353555.8	196
ENST00000381249.4	66
ENST00000536255.6	6
ENST00000379198.5	262
ENST00000503556.5	2
ENST00000220959.8	12
ENST00000615264.4	28
ENST00000530797.5	560
ENST00000617760.4	142
Homo_sapiens_chr17.trna19-ArgTCG	872
ENST00000216252.4	148
ENST00000599021.1	124
ENST00000443181.2	26
ENST00000306388.10	38
ENST00000419745.1	70
ENST00000302326.5	408
ENST00000662347.1	1080
ENST00000542575.6	388
ENST00000264344.10	2
ENST00000650181.1	422
ENST00000268489.10	478
ENST00000665061.1	382
ENST00000438552.6	672
ENST00000340611.9	600
ENST00000223084.7	6
ENST00000219479.7	46
ENST00000555572.1	492
ENST00000394975.3	32
ENST00000322723.9	546
ENST00000579933.1	324
ENST00000441272.2	262
ENST00000520944.5	34
ENST00000648640.1	256
ENST00000563694.6	32
ENST00000626827.2	28
ENST00000645709.1	8
ENST00000601034.2	158
ENST00000294618.12	6
ENST00000656138.1	58
ENST00000450169.7	28
ENST00000618835.1	76
ENST00000366641.4	88
ENST00000588264.2	130
ENST00000449025.5	18
Homo_sapiens_chr14.trna12-LysTTT	684
ENST00000578552.5	20
ENST00000326004.4	24
ENST00000284110.2	398
ENST00000673286.1	12
ENST00000314133.4	436
ENST00000671182.1	52
ENST00000415761.5	6
Homo_sapiens_chr1.trna32-MetCAT	598
ENST00000377889.6	54
ENST00000518049.1	18
ENST00000650946.1	14
ENST00000354042.8	34
ENST00000395270.5	22
ENST00000231512.5	146
ENST00000550419.5	28
ENST00000497492.1	114
ENST00000427682.5	84
ENST00000416970.5	74
ENST00000216034.6	164
ENST00000611066.1	2324
Homo_sapiens_chr6.trna124-ArgTCG	298
ENST00000352445.10	32
ENST00000381611.8	34
ENST00000413103.3	14
ENST00000397264.4	282
ENST00000437247.2	8
ENST00000613817.4	26
ENST00000660527.1	10
ENST00000666276.1	6
ENST00000397354.7	10
ENST00000454366.2	106
ENST00000490232.3	560
ENST00000467825.2	974
Homo_sapiens_chr15.trna4-ArgTCG	474
ENST00000613953.4	402
ENST00000261700.8	94
ENST00000662164.1	8
ENST00000583018.1	114
ENST00000505243.5	22
ENST00000342245.9	18
ENST00000509263.5	38
ENST00000262948.9	218
ENST00000646894.1	82
ENST00000564834.1	46
ENST00000343855.6	40
ENST00000563630.6	52
ENST00000610134.1	146
ENST00000608362.2	48
ENST00000368468.4	16
ENST00000367478.9	126
ENST00000621919.1	188
ENST00000586851.5	12
ENST00000238616.10	68
ENST00000217026.5	268
ENST00000366510.4	380
ENST00000642480.1	108
ENST00000573616.5	8
ENST00000628318.2	24
ENST00000668392.1	66
ENST00000535867.1	24
ENST00000671924.1	386
ENST00000361436.10	974
ENST00000354464.11	18
ENST00000329687.8	50
ENST00000324873.7	42
Homo_sapiens_chr6.trna10-AlaCGC	210
