name	count
ENST00000216038.6	330
ENST00000548687.5	124
ENST00000653677.1	42
ENST00000448136.5	44
ENST00000331858.5	134
ENST00000323345.11	456
ENST00000495401.5	294
ENST00000567508.1	40
ENST00000610494.1	204
ENST00000377669.6	2
Homo_sapiens_chr6.trna124-ArgTCG	504
ENST00000612545.1	42
ENST00000542850.2	10
ENST00000611741.1	14
ENST00000342665.4	672
ENST00000234590.10	740
ENST00000593021.1	54
ENST00000316084.10	3260
ENST00000530170.1	74
ENST00000554539.5	40
ENST00000559514.5	4
ENST00000423140.6	54
ENST00000375980.9	234
Homo_sapiens_chr6.trna119-AlaCGC	200
ENST00000550458.1	104
ENST00000552893.1	172
ENST00000582641.2	42
ENST00000617382.2	94
ENST00000419074.5	18
ENST00000471537.3	24
ENST00000234111.9	126
ENST00000414866.6	2
ENST00000541584.5	14
ENST00000357214.6	732
ENST00000620566.4	36
Homo_sapiens_chr1.trna119-LysCTT	4814
ENST00000616538.4	24
ENST00000589433.1	40
ENST00000391919.1	70
ENST00000408888.8	10
ENST00000572105.6	76
ENST00000352983.7	402
ENST00000555914.5	68
ENST00000568588.5	704
ENST00000645119.1	224
ENST00000338338.9	78
ENST00000654148.1	2
ENST00000329421.8	1908
ENST00000396861.5	552
ENST00000620341.4	14
ENST00000281871.10	138
ENST00000363511.1	328
ENST00000330503.12	188
ENST00000613179.1	8
ENST00000617138.4	816
ENST00000648200.2	3282
ENST00000673991.1	4
ENST00000606162.6	6
ENST00000431515.6	62
ENST00000380244.7	526
ENST00000301683.7	32
ENST00000656711.1	334
ENST00000365656.1	340
ENST00000596837.5	18
ENST00000356493.10	114
ENST00000597136.1	80
ENST00000265620.11	48
ENST00000361740.8	32
ENST00000261296.7	16
ENST00000300026.3	1312
ENST00000503345.1	10
ENST00000629036.2	6
ENST00000324862.7	136
ENST00000344843.12	46
ENST00000657432.1	4
Homo_sapiens_chr13.trna3-GluTTC	548
ENST00000258106.11	20
ENST00000600932.5	126
ENST00000261622.5	572
ENST00000529806.5	1146
ENST00000573026.1	12
ENST00000569981.2	2444
ENST00000322347.11	64
ENST00000361899.2	2480
ENST00000260643.7	38
ENST00000347512.8	284
ENST00000423118.5	32
ENST00000527986.5	86
ENST00000469649.1	6
ENST00000568369.5	22
ENST00000464939.1	224
ENST00000418625.5	108
ENST00000553264.5	6
ENST00000269143.8	162
ENST00000452643.5	66
ENST00000367286.7	40
ENST00000453471.6	28
ENST00000610520.4	516
ENST00000611923.1	352
ENST00000335895.12	82
ENST00000613865.5	142
ENST00000564811.1	30
ENST00000585421.5	2
ENST00000525783.5	2
ENST00000494232.5	48
ENST00000598585.1	232
Homo_sapiens_chr6.trna55-IleTAT	310
ENST00000451301.5	30
ENST00000261396.6	86
ENST00000229379.3	720
ENST00000642631.1	2
ENST00000301072.10	148
ENST00000367166.5	144
ENST00000565090.5	32
Homo_sapiens_chr1.trna9-ArgTCT	334
ENST00000321612.7	12
ENST00000611446.1	1282
ENST00000356936.5	86
ENST00000249014.5	984
ENST00000383588.8	6
ENST00000576784.1	836
ENST00000585365.1	22
ENST00000361681.2	2230
ENST00000601649.1	22
ENST00000418819.5	4
ENST00000615602.1	54
ENST00000645481.2	716
ENST00000535131.1	22
ENST00000626479.1	162
ENST00000631987.1	28
ENST00000662875.1	10
ENST00000447677.5	32
ENST00000530225.5	1530
ENST00000303904.8	168
ENST00000643616.1	1148
ENST00000572621.5	40
ENST00000569545.5	92
ENST00000400306.2	8
ENST00000411774.3	4
ENST00000544301.7	118
ENST00000359750.8	2
ENST00000295640.9	56
Homo_sapiens_chr6.trna3-ArgTCG	182
ENST00000369409.9	128
ENST00000453385.1	32
ENST00000435554.1	10
ENST00000552959.5	170
ENST00000651669.1	560
ENST00000582050.1	20
ENST00000261667.8	2
ENST00000216832.9	96
ENST00000418100.5	50
ENST00000451127.3	14
ENST00000378750.10	20
ENST00000262193.7	762
ENST00000507010.5	86
ENST00000053867.8	74
ENST00000626857.1	10
ENST00000446494.1	2
ENST00000646793.1	2
ENST00000593661.5	8
ENST00000656215.1	566
ENST00000569696.5	310
ENST00000233557.7	12
ENST00000596873.1	388
ENST00000649291.1	22
ENST00000361567.2	3332
ENST00000252542.9	308
ENST00000394920.6	434
ENST00000593273.5	14
ENST00000397341.7	30
ENST00000452508.6	8
ENST00000563235.5	6
ENST00000001008.6	760
ENST00000527446.5	260
ENST00000504134.1	2
ENST00000614145.4	96
ENST00000590069.1	24
ENST00000331272.9	254
ENST00000529182.5	2
ENST00000331825.11	382
ENST00000591254.1	80
ENST00000291691.11	26
ENST00000546898.1	38
ENST00000575989.5	4
ENST00000549870.5	28
ENST00000651222.1	28
ENST00000379852.8	12
ENST00000309451.7	230
ENST00000553648.2	122
ENST00000612463.1	1188
ENST00000594444.1	118
ENST00000601675.5	68
ENST00000619449.2	66
ENST00000584805.1	40
ENST00000333503.8	332
ENST00000372876.2	150
Homo_sapiens_chr1.trna117-GlyTCC	930
ENST00000402252.6	112
ENST00000584784.5	34
ENST00000378609.9	14
ENST00000400780.8	22
ENST00000553610.5	478
ENST00000591777.1	16
ENST00000666365.1	8
ENST00000452320.3	764
ENST00000583389.5	98
ENST00000371222.4	692
ENST00000583802.5	8
ENST00000429952.5	2398
ENST00000281950.8	64
ENST00000421619.1	78
ENST00000335420.10	102
ENST00000656723.1	350
ENST00000340913.10	214
ENST00000441759.1	16
ENST00000379751.5	754
ENST00000416209.2	252
ENST00000531975.5	140
ENST00000262812.9	102
ENST00000584320.5	42
ENST00000533549.1	22
ENST00000247986.2	8
ENST00000533397.5	346
ENST00000576461.1	22
ENST00000673643.1	42
ENST00000487068.1	30
ENST00000409255.1	180
ENST00000651060.1	134
ENST00000278616.8	4
ENST00000599561.1	166
Homo_sapiens_chr14.trna2-LeuTAG	222
ENST00000358901.11	318
ENST00000585075.1	80
ENST00000652609.1	32
ENST00000497492.1	124
ENST00000381989.4	24
ENST00000252599.9	182
Homo_sapiens_chr16.trna1-ArgCCG	1710
ENST00000400463.7	6
ENST00000366988.5	180
ENST00000611128.1	212
ENST00000584895.5	28
ENST00000366672.5	154
ENST00000673592.1	1166
ENST00000372383.8	50
ENST00000442007.1	362
ENST00000545555.2	22
ENST00000666479.1	60
ENST00000405883.7	12
Homo_sapiens_chr12.trna13-AlaTGC	994
Homo_sapiens_chr12.trna6-TrpCCA	212
ENST00000627059.2	98
ENST00000342308.10	64
ENST00000314045.11	146
ENST00000620594.2	88
ENST00000630618.2	4
ENST00000476728.5	2
ENST00000405585.5	18
ENST00000574246.1	64
ENST00000439272.6	8
ENST00000433834.5	18
ENST00000465139.6	272
ENST00000330398.9	70
ENST00000371893.6	24
ENST00000273223.10	332
ENST00000258739.9	62
ENST00000561926.1	18
ENST00000387069.1	48
ENST00000587401.5	16
ENST00000248450.8	82
ENST00000659047.1	6
ENST00000440166.5	10
ENST00000380266.4	96
ENST00000391842.5	76
ENST00000589200.3	10
ENST00000373156.5	36
ENST00000658522.1	48
ENST00000667131.1	2
ENST00000589126.5	6
ENST00000594493.1	348
ENST00000375142.5	30
ENST00000615950.4	96
ENST00000328142.3	4
ENST00000571975.1	386
ENST00000529639.6	108
ENST00000648187.1	42
ENST00000467825.2	1040
ENST00000532359.5	176
ENST00000551187.1	14
ENST00000310300.11	26
ENST00000217381.3	170
ENST00000336174.12	4
ENST00000513661.5	12
ENST00000655500.1	34
ENST00000572383.1	1408
ENST00000651612.1	30
ENST00000453848.6	42
ENST00000601776.2	24
ENST00000506724.1	6
ENST00000568885.2	172
ENST00000666705.1	58
ENST00000662277.1	38
ENST00000221494.10	666
ENST00000431388.3	84
ENST00000658004.1	28
ENST00000658617.2	172
ENST00000639835.1	4
ENST00000629845.1	162
ENST00000638702.1	4
ENST00000451479.1	6
ENST00000411553.3	62
ENST00000592741.5	120
ENST00000536606.5	48
ENST00000500949.6	528
ENST00000416016.2	54
ENST00000492433.2	32
ENST00000375627.1	6
ENST00000593917.2	438
ENST00000618908.4	14
ENST00000259667.6	536
ENST00000625226.1	1192
ENST00000599676.1	252
ENST00000656187.1	178
ENST00000323813.3	10
ENST00000357890.9	62
ENST00000373703.5	636
ENST00000623888.1	334
ENST00000380649.8	50
ENST00000671306.1	18
ENST00000451365.1	66
ENST00000667312.1	28
ENST00000396680.2	328
ENST00000433674.6	42
ENST00000374523.8	22
ENST00000370009.5	120
ENST00000609644.5	16
ENST00000398806.8	4
ENST00000264360.7	4
ENST00000526991.3	86
ENST00000593135.6	92
ENST00000503695.4	218
ENST00000375499.8	74
ENST00000357394.8	32
ENST00000582419.5	4
ENST00000667635.1	4
ENST00000371116.4	70
ENST00000394077.8	666
ENST00000325180.12	16
ENST00000438607.2	274
ENST00000337581.7	16
ENST00000428411.6	646
ENST00000467099.6	6
ENST00000555465.1	4
ENST00000650456.1	56
ENST00000215570.8	228
ENST00000203630.9	32
ENST00000362969.1	120
ENST00000433835.3	68
ENST00000316333.9	584
ENST00000395837.1	668
ENST00000373477.8	840
ENST00000308736.7	38
ENST00000583088.6	2
ENST00000458178.2	356
ENST00000453163.6	28
Homo_sapiens_chr1.trna52-ProCGG	212
ENST00000158526.9	108
ENST00000586385.5	2
ENST00000360612.5	260
ENST00000325495.9	110
ENST00000422408.2	62
ENST00000253237.10	172
ENST00000203407.6	506
ENST00000400206.7	28
ENST00000530981.1	58
ENST00000653554.1	86
ENST00000597229.2	160
ENST00000254654.8	46
ENST00000435827.6	54
Homo_sapiens_chr1.trna107-AsnGTT	1004
ENST00000330752.12	122
ENST00000270142.10	276
ENST00000549221.5	4
ENST00000406566.1	8
ENST00000252818.5	538
ENST00000392514.9	160
ENST00000510439.7	18
ENST00000343605.5	4
ENST00000667557.1	358
ENST00000457186.2	2
ENST00000673303.1	1114
ENST00000372360.9	228
ENST00000596015.1	40
ENST00000647561.1	96
ENST00000372577.2	302
ENST00000292433.4	18
ENST00000641784.1	44
ENST00000547897.5	360
ENST00000393481.6	2
ENST00000586915.1	96
ENST00000577640.1	620
ENST00000361453.3	1214
ENST00000659750.1	30
ENST00000394580.2	262
ENST00000372967.3	132
ENST00000299767.10	180
ENST00000511821.1	1124
ENST00000517426.5	18
ENST00000668354.1	16
mtValTAC	970
ENST00000664735.1	36
ENST00000417044.1	2
ENST00000651973.1	8
ENST00000569473.1	172
ENST00000597020.5	10
ENST00000376957.7	250
ENST00000557016.6	116
ENST00000388822.10	6
ENST00000563101.1	84
ENST00000364718.1	274
ENST00000651604.1	316
ENST00000483801.5	4
Homo_sapiens_chr14.trna1-LeuAAG	1146
ENST00000493945.6	454
ENST00000438872.1	256
ENST00000582556.5	190
ENST00000373151.6	74
ENST00000451590.5	4
ENST00000375304.9	96
ENST00000233809.9	556
ENST00000615612.2	2
ENST00000427561.5	4
ENST00000632809.1	10
ENST00000402527.5	520
ENST00000535434.5	130
ENST00000368547.4	876
ENST00000506096.6	48
ENST00000664270.1	56
ENST00000612661.2	398
ENST00000262518.9	70
ENST00000331588.4	2
ENST00000372129.3	230
ENST00000268797.12	16
ENST00000230050.4	1302
ENST00000373150.8	82
ENST00000590551.1	72
ENST00000612501.2	446
ENST00000308924.8	134
ENST00000375379.7	56
ENST00000384674.1	130
ENST00000645576.1	368
ENST00000361297.7	28
ENST00000306318.5	14
ENST00000311124.9	38
ENST00000575842.5	220
ENST00000375240.7	2
ENST00000666760.1	52
ENST00000436683.6	68
ENST00000645300.1	304
ENST00000636161.1	410
ENST00000393190.4	60
ENST00000653276.1	68
ENST00000370322.5	68
ENST00000252102.8	98
ENST00000296255.8	276
ENST00000397011.2	170
ENST00000300811.8	170
ENST00000432901.4	12
ENST00000418438.1	10
ENST00000291442.3	442
ENST00000532619.1	298
ENST00000423811.3	2
ENST00000371620.4	346
ENST00000615544.4	270
ENST00000228306.8	170
ENST00000411696.6	14
ENST00000339399.5	738
ENST00000553213.2	38
ENST00000652372.1	122
ENST00000552588.5	142
ENST00000415593.5	178
ENST00000619471.1	1172
Homo_sapiens_chr16.trna34-GlyCCC	1174
ENST00000200457.9	210
ENST00000666324.1	18
ENST00000643372.2	104
ENST00000549318.5	30
ENST00000371554.2	144
ENST00000500113.1	310
ENST00000292566.4	184
ENST00000618112.3	80
ENST00000541166.1	8
ENST00000229854.12	32
Homo_sapiens_chr6.trna165-IleAAT	252
ENST00000372181.1	4
ENST00000304218.5	212
ENST00000261497.9	88
ENST00000646894.1	114
ENST00000660697.1	132
ENST00000620073.4	118
ENST00000347739.3	26
ENST00000261584.9	2
ENST00000588173.1	10
ENST00000314940.7	986
ENST00000617731.2	184
ENST00000613359.1	1262
ENST00000332395.6	42
ENST00000663908.1	82
ENST00000452431.5	450
ENST00000531978.5	216
ENST00000306090.11	48
ENST00000535090.5	38
ENST00000292123.9	24
ENST00000454510.5	40
ENST00000344795.8	20
ENST00000216297.7	172
ENST00000263734.5	8
ENST00000316292.13	524
ENST00000238651.9	24
ENST00000504184.3	586
ENST00000301738.9	70
ENST00000361227.2	216
ENST00000671317.1	12
Homo_sapiens_chr16.trna10-LysCTT	290
ENST00000311772.10	72
ENST00000258424.3	1198
ENST00000655486.1	36
ENST00000261590.13	136
ENST00000642816.2	156
ENST00000599400.1	8
ENST00000312397.10	462
ENST00000295470.9	16
ENST00000256497.9	60
ENST00000668527.1	24
ENST00000318911.5	1442
ENST00000606697.5	86
ENST00000557108.6	110
ENST00000215832.10	8
ENST00000356063.9	6
ENST00000295052.3	54
ENST00000219313.9	138
ENST00000354775.4	76
ENST00000264720.7	20
ENST00000584441.5	24
ENST00000596203.1	154
ENST00000576021.1	210
ENST00000232424.4	254
ENST00000422127.5	4
ENST00000225519.5	8
ENST00000263035.9	16
ENST00000613161.4	62
ENST00000342166.10	8
ENST00000412135.6	6
ENST00000264933.9	28
ENST00000441448.7	12
ENST00000383858.1	126
ENST00000262746.5	70
ENST00000622750.1	156
ENST00000436473.5	282
ENST00000386967.1	34
Homo_sapiens_chrX.trna5-IleGAT	138
ENST00000485376.5	10
Homo_sapiens_chr6.trna166-AlaAGC	174
ENST00000366813.1	38
ENST00000381883.5	72
ENST00000507528.5	28
ENST00000429711.7	232
ENST00000635775.1	32
ENST00000336219.4	56
ENST00000253063.4	74
ENST00000594078.1	18
ENST00000381401.11	1404
ENST00000637015.1	4
ENST00000608574.1	328
ENST00000333511.9	124
ENST00000581152.2	46
ENST00000439838.5	12
ENST00000379719.8	76
ENST00000302516.10	754
Homo_sapiens_chr6.trna75-MetCAT	634
ENST00000254108.11	474
ENST00000320912.8	62
ENST00000617716.4	68
ENST00000381556.6	60
ENST00000626826.1	578
ENST00000315377.4	514
ENST00000659537.1	134
ENST00000624919.1	1290
ENST00000655600.1	428
ENST00000389169.9	10
ENST00000618020.1	104
ENST00000396466.5	86
ENST00000671849.1	42
Homo_sapiens_chr1.trna68-GlyGCC	1068
ENST00000551150.5	182
ENST00000283921.5	38
ENST00000352645.5	102
Homo_sapiens_chr6.trna120-AlaAGC	580
ENST00000506397.5	86
ENST00000657010.1	170
ENST00000624101.1	130
ENST00000263274.12	26
ENST00000398606.10	578
ENST00000589082.1	32
ENST00000434981.6	26
ENST00000653148.1	12
ENST00000430335.1	12
ENST00000271843.9	36
ENST00000494664.6	12
ENST00000659487.1	150
ENST00000491900.1	36
ENST00000340385.6	680
ENST00000555766.1	36
ENST00000367242.4	94
ENST00000371335.4	10
ENST00000340356.9	164
ENST00000275766.2	10
ENST00000274849.3	316
ENST00000583868.5	354
ENST00000372397.6	82
ENST00000369682.4	4
ENST00000611066.1	1882
ENST00000393600.8	392
ENST00000673047.2	158
ENST00000404049.7	38
ENST00000355836.9	108
ENST00000319555.8	260
ENST00000538705.1	96
ENST00000475826.1	18
ENST00000577919.2	10
ENST00000410064.5	190
ENST00000535859.1	10
ENST00000406213.1	1242
ENST00000670661.1	178
ENST00000652332.1	188
ENST00000587327.5	132
ENST00000542575.6	780
ENST00000584347.1	74
ENST00000436039.1	60
ENST00000325327.4	622
ENST00000296289.10	162
ENST00000526045.1	122
ENST00000600534.1	150
ENST00000653759.1	38
ENST00000615842.1	130
ENST00000660864.1	84
ENST00000483936.5	26
ENST00000366408.3	8
ENST00000614914.1	198
ENST00000380771.8	58
ENST00000440970.5	28
ENST00000590211.5	112
ENST00000506469.5	60
ENST00000373016.4	96
ENST00000534532.6	10
ENST00000659007.1	4
ENST00000535788.1	200
ENST00000244520.10	66
ENST00000669726.1	4
ENST00000644428.1	16
ENST00000361219.10	68
ENST00000264710.5	38
ENST00000611680.1	20
ENST00000591363.5	94
ENST00000382361.8	200
ENST00000394936.8	98
ENST00000504564.1	10
ENST00000606447.1	50
ENST00000358022.4	108
ENST00000384010.1	136
ENST00000255681.7	716
ENST00000344034.5	1168
ENST00000522771.9	56
ENST00000358691.10	10
ENST00000480910.1	28
ENST00000271628.9	378
ENST00000272542.8	14
ENST00000665939.1	134
ENST00000548149.1	256
Homo_sapiens_chr11.trna17-ValTAC	386
ENST00000609958.1	14
ENST00000427831.1	754
ENST00000610617.1	14
ENST00000264639.9	432
ENST00000597961.1	6
ENST00000560168.1	30
ENST00000625241.3	180
ENST00000372814.7	2
ENST00000482352.1	28
ENST00000259457.8	604
ENST00000550301.1	86
ENST00000625056.2	10
ENST00000362526.1	328
ENST00000619232.1	6
ENST00000332129.6	10
ENST00000377038.8	26
ENST00000437621.6	8
ENST00000361575.4	588
ENST00000450835.1	8
ENST00000582536.1	262
ENST00000644133.1	314
ENST00000427374.2	26
ENST00000296292.8	16
ENST00000582142.1	56
ENST00000408965.4	120
ENST00000658444.1	44
ENST00000623075.1	504
ENST00000290130.4	90
ENST00000625982.1	762
ENST00000502560.5	42
ENST00000307885.4	10
ENST00000348370.8	2
ENST00000292211.5	188
ENST00000266970.9	28
ENST00000246957.10	206
ENST00000550422.5	10
ENST00000303004.5	850
ENST00000373715.11	28
ENST00000329399.7	480
ENST00000602624.6	86
ENST00000658905.1	2
ENST00000646906.1	68
ENST00000384659.1	156
ENST00000408999.3	4
ENST00000321895.7	224
ENST00000573308.5	36
ENST00000364923.1	10
ENST00000398603.6	220
ENST00000564513.2	52
ENST00000238628.10	28
ENST00000334828.6	366
ENST00000534904.2	64
ENST00000647126.1	20
ENST00000569740.6	12
ENST00000597346.1	1032
ENST00000368206.5	50
ENST00000393820.2	252
ENST00000467905.5	46
ENST00000334793.5	68
ENST00000268802.10	88
ENST00000366815.9	58
ENST00000229270.8	308
ENST00000570628.6	12
ENST00000530068.5	2
ENST00000540651.5	82
ENST00000541371.5	74
