name	count
ENST00000316292.13	812
ENST00000255608.9	546
ENST00000651604.1	250
ENST00000428169.1	114
ENST00000552292.5	206
ENST00000374080.8	108
ENST00000264552.14	1318
ENST00000523121.1	2
ENST00000533397.5	704
ENST00000400040.1	498
ENST00000604411.1	468
ENST00000611500.1	4
ENST00000300093.9	672
ENST00000389995.4	370
ENST00000324460.7	874
ENST00000255681.7	830
ENST00000395539.2	550
ENST00000551150.5	338
ENST00000604000.4	158
ENST00000609687.5	86
ENST00000290349.11	202
ENST00000526608.5	418
ENST00000229379.3	1894
ENST00000355697.7	28
Homo_sapiens_chr1.trna116-GluCTC	3540
ENST00000372524.5	1648
ENST00000586259.1	20
ENST00000495996.1	204
ENST00000468812.6	498
ENST00000457131.1	346
ENST00000360943.10	84
ENST00000363754.1	368
ENST00000339600.6	690
ENST00000571732.5	88
ENST00000264228.9	54
Homo_sapiens_chr16.trna34-GlyCCC	488
ENST00000239165.9	94
ENST00000366988.5	762
ENST00000484952.6	16
ENST00000627565.2	14
ENST00000608025.2	222
ENST00000368547.4	1566
ENST00000576784.1	1452
ENST00000570786.1	152
ENST00000579618.1	74
ENST00000297071.9	160
ENST00000215375.7	206
ENST00000586701.1	8
ENST00000625241.3	286
ENST00000342665.4	982
ENST00000430065.1	510
ENST00000441052.1	58
ENST00000345042.6	54
ENST00000319248.13	126
ENST00000598495.5	284
ENST00000416065.1	82
ENST00000502823.6	22
ENST00000417090.1	6
ENST00000491306.6	428
ENST00000367549.4	456
ENST00000626826.1	620
ENST00000575659.5	162
ENST00000528444.5	6
ENST00000327044.7	1696
ENST00000225430.9	630
ENST00000361381.2	7414
ENST00000434423.4	30
ENST00000392590.3	40
ENST00000222308.8	84
ENST00000252137.11	260
ENST00000219252.10	386
ENST00000587955.1	30
ENST00000228825.12	102
ENST00000539813.1	636
ENST00000501918.2	84
ENST00000216297.7	294
ENST00000341130.6	10
ENST00000600794.1	1342
ENST00000292330.3	122
ENST00000380909.8	38
ENST00000449470.6	116
ENST00000444115.5	24
ENST00000377575.3	150
ENST00000265643.4	236
ENST00000651909.1	48
ENST00000340648.6	240
ENST00000456762.2	26
ENST00000341011.11	180
ENST00000533727.5	18
ENST00000361390.2	1428
ENST00000308162.10	170
ENST00000416099.1	134
ENST00000344595.10	18
ENST00000335870.7	58
ENST00000356956.5	290
ENST00000656215.1	880
ENST00000535434.5	276
ENST00000613671.1	26
ENST00000392367.4	142
ENST00000234160.5	392
ENST00000369002.9	106
ENST00000452962.1	42
ENST00000317881.9	2790
ENST00000378251.3	652
ENST00000620216.4	64
ENST00000507000.5	182
ENST00000375036.6	78
ENST00000556897.5	72
ENST00000546623.5	172
ENST00000597017.5	122
ENST00000623726.1	3520
ENST00000505490.3	3930
ENST00000372209.3	1008
ENST00000614404.1	1764
ENST00000380412.7	564
ENST00000364485.1	328
ENST00000522038.5	40
ENST00000599174.3	4
ENST00000467334.1	2
ENST00000628018.2	58
ENST00000570945.2	386
ENST00000458252.1	82
ENST00000666791.1	20
ENST00000522072.1	110
ENST00000389680.2	22980
ENST00000360656.2	106
ENST00000378209.7	4
ENST00000537353.2	30
ENST00000620444.4	14
ENST00000611428.5	60
ENST00000268171.8	16
ENST00000394920.6	936
ENST00000646805.1	128
ENST00000534853.5	8
ENST00000483970.6	62
ENST00000267294.4	222
ENST00000610462.1	16
ENST00000550856.5	246
ENST00000444233.1	12
ENST00000602946.1	6946
ENST00000314888.10	332
ENST00000661723.1	376
ENST00000626479.1	166
ENST00000314940.7	2488
ENST00000467513.5	14
ENST00000261396.6	146
ENST00000353801.7	224
ENST00000381482.8	204
ENST00000329421.8	2538
ENST00000353341.8	106
ENST00000661919.1	4
ENST00000372634.1	84
ENST00000261443.9	22
ENST00000450518.6	12
ENST00000373044.3	668
ENST00000656279.1	4
ENST00000202773.13	420
ENST00000608826.1	46
ENST00000538254.1	22
ENST00000393600.8	530
ENST00000506339.5	168
ENST00000507010.5	164
ENST00000343262.9	2746
ENST00000264093.9	112
ENST00000405481.8	24
ENST00000571197.1	660
ENST00000445755.7	292
ENST00000206542.9	250
ENST00000361298.9	64
ENST00000283131.4	108
ENST00000627231.2	160
ENST00000534176.1	92
ENST00000647325.1	380
ENST00000299213.10	104
ENST00000654322.1	26
ENST00000657126.1	534
ENST00000452368.7	742
ENST00000278412.7	1590
ENST00000314666.11	226
ENST00000545241.2	686
ENST00000556142.5	18
ENST00000525398.5	10
ENST00000371756.4	278
ENST00000656133.1	70
ENST00000672008.1	8
ENST00000559540.5	22
ENST00000230354.10	6
ENST00000414061.1	32
ENST00000326043.5	66
ENST00000454705.5	8
ENST00000528650.1	320
ENST00000265838.9	14
ENST00000579374.5	534
ENST00000615544.4	464
ENST00000559400.1	10
ENST00000611145.1	8
ENST00000350498.8	630
ENST00000544905.1	208
ENST00000234590.10	1242
ENST00000613359.1	1538
ENST00000440161.5	80
ENST00000671913.1	58
ENST00000435201.5	12
ENST00000258424.3	2422
ENST00000519109.5	2
ENST00000412097.5	218
ENST00000374454.1	62
ENST00000458062.3	726
ENST00000415719.5	270
ENST00000524782.6	12
ENST00000398873.4	72
ENST00000377811.3	238
ENST00000530235.1	12
ENST00000432797.6	2
ENST00000438552.6	1088
ENST00000395422.4	1890
ENST00000500893.4	718
ENST00000370706.9	2
ENST00000660176.1	42
ENST00000302182.8	1862
ENST00000598742.6	680
ENST00000531969.5	4
ENST00000528209.5	8
ENST00000372642.5	708
ENST00000610460.1	1564
ENST00000660239.1	28
ENST00000479407.5	12
ENST00000299355.10	4
ENST00000529806.5	1850
ENST00000613839.2	648
Homo_sapiens_chr11.trna8-SerGCT	1452
ENST00000590740.2	62
Homo_sapiens_chr11.trna3-ArgTCT	14
Homo_sapiens_chr1.trna35-GlyGCC	1326
ENST00000614665.3	12
ENST00000563434.1	36
ENST00000598441.6	500
ENST00000611823.3	10
ENST00000545521.5	244
ENST00000383619.7	14
ENST00000510210.5	100
ENST00000369817.6	384
ENST00000361851.1	676
ENST00000366699.3	26
ENST00000454558.2	24
ENST00000228284.8	14
ENST00000371443.6	1142
ENST00000211372.9	240
ENST00000613865.5	236
ENST00000673238.1	26
ENST00000598959.5	86
ENST00000319285.5	516
ENST00000486207.5	2
ENST00000266025.4	694
ENST00000634753.1	424
ENST00000529182.5	2
ENST00000499624.3	1406
ENST00000216225.9	186
ENST00000296452.5	102
ENST00000458500.5	1256
ENST00000343380.6	468
ENST00000221975.6	466
ENST00000612661.2	836
ENST00000533448.1	8
ENST00000396203.7	1102
ENST00000396858.5	638
ENST00000451424.1	554
ENST00000368010.4	1326
ENST00000527528.1	16
ENST00000616730.3	6
ENST00000396859.5	864
ENST00000507754.9	570
ENST00000357878.7	226
ENST00000575430.5	52
ENST00000370495.6	102
ENST00000608574.1	700
ENST00000196061.5	310
ENST00000613361.1	454
ENST00000330551.3	18
ENST00000356303.6	212
ENST00000452431.5	584
Homo_sapiens_chr1.trna117-GlyTCC	596
ENST00000216254.9	158
ENST00000612463.1	1414
ENST00000216218.8	200
ENST00000592453.2	66
ENST00000565493.2	20
ENST00000361227.2	362
ENST00000520584.6	4
ENST00000366794.10	1358
ENST00000435765.5	20
ENST00000577269.5	168
ENST00000330574.2	186
ENST00000436012.5	6
ENST00000227524.9	520
ENST00000392334.6	64
ENST00000250113.12	488
ENST00000302516.10	588
ENST00000400677.5	14
ENST00000334678.8	636
ENST00000503040.5	120
ENST00000624919.1	1632
ENST00000664196.1	56
ENST00000203166.10	144
ENST00000456575.1	76
ENST00000640668.1	30
ENST00000585048.1	332
ENST00000312989.11	108
ENST00000608004.1	16
ENST00000400221.1	176
ENST00000223324.3	116
ENST00000418929.7	44
ENST00000323853.10	502
ENST00000016171.5	56
ENST00000615950.4	158
ENST00000367287.5	76
ENST00000347300.6	2
ENST00000417475.5	34
ENST00000651669.1	1388
ENST00000298585.3	874
ENST00000279387.12	156
ENST00000269097.8	398
ENST00000608319.1	102
ENST00000347941.4	398
ENST00000300026.3	2864
ENST00000344034.5	1486
ENST00000304863.6	592
ENST00000376667.7	26
ENST00000563775.1	1016
ENST00000460212.1	14
ENST00000545862.5	150
ENST00000585496.1	1472
ENST00000321545.5	14
ENST00000371437.5	1334
ENST00000630669.3	42
ENST00000607307.1	78
ENST00000518022.5	44
ENST00000342480.7	988
ENST00000613953.4	620
ENST00000562578.5	4
ENST00000246149.10	4
ENST00000307961.11	1372
ENST00000570843.1	324
ENST00000466636.1	18
ENST00000414262.6	14
ENST00000591777.1	12
ENST00000519500.1	70
ENST00000618723.4	370
ENST00000648603.1	36
ENST00000491934.2	2034
ENST00000673592.1	1580
ENST00000416229.1	44
ENST00000361567.2	5864
ENST00000204517.11	204
ENST00000297785.8	8
ENST00000649802.1	368
ENST00000232607.7	66
ENST00000617285.5	36
ENST00000295766.9	96
ENST00000660957.1	2
ENST00000583858.5	12
ENST00000382110.6	36
ENST00000653313.1	42
ENST00000421273.5	110
ENST00000608477.1	1094
ENST00000366560.3	156
ENST00000335195.10	6
ENST00000393784.8	172
ENST00000317089.10	136
ENST00000378061.7	86
ENST00000651394.1	44
ENST00000465933.1	166
ENST00000625226.1	2120
ENST00000612530.1	164
ENST00000290541.7	2196
ENST00000409939.8	854
ENST00000597780.1	346
ENST00000373586.1	1742
ENST00000262948.9	272
ENST00000655570.1	44
ENST00000292778.11	410
Homo_sapiens_chr6.trna127-ThrTGT	30
ENST00000316052.6	36
ENST00000635432.2	182
ENST00000599537.5	68
ENST00000609386.1	108
ENST00000457183.6	2
ENST00000655738.1	6
ENST00000217426.7	402
ENST00000657925.1	392
ENST00000389906.6	8
ENST00000352222.7	32
ENST00000590729.5	48
ENST00000316448.9	1642
ENST00000380817.8	80
ENST00000301522.3	1276
ENST00000567949.5	26
ENST00000433487.1	556
ENST00000456471.2	12
Homo_sapiens_chr17.trna19-ArgTCG	696
ENST00000175091.5	290
ENST00000656058.1	156
ENST00000288548.5	4
ENST00000393924.1	52
ENST00000430466.6	34
ENST00000530022.5	230
ENST00000273968.5	264
ENST00000393926.5	50
ENST00000322203.7	4910
ENST00000546354.6	492
ENST00000322030.12	166
ENST00000329138.9	178
ENST00000569025.1	6
ENST00000474384.2	112
ENST00000640010.1	292
ENST00000422725.4	84
ENST00000417626.6	104
ENST00000274376.11	2
ENST00000287667.12	44
ENST00000461548.1	156
ENST00000221419.9	420
ENST00000634537.1	30
ENST00000544017.5	88
ENST00000526522.5	2426
ENST00000335766.2	4
Homo_sapiens_chr14.trna19-TyrGTA	128
ENST00000301072.10	278
ENST00000662347.1	852
ENST00000339471.8	264
ENST00000594234.5	2
ENST00000491534.5	4
ENST00000325327.4	1064
ENST00000245812.8	266
ENST00000251453.8	376
ENST00000621567.1	22
ENST00000229390.8	1068
ENST00000370205.6	216
ENST00000571975.1	554
ENST00000358435.8	22
ENST00000464951.1	6
ENST00000426651.1	376
ENST00000644185.1	244
ENST00000599573.1	12
ENST00000311528.9	920
ENST00000438296.1	10
ENST00000329271.8	4
ENST00000582193.5	598
ENST00000491935.5	162
ENST00000377036.2	26
ENST00000361813.5	710
ENST00000657346.1	42
ENST00000251289.9	56
ENST00000409293.6	478
ENST00000562803.1	360
ENST00000248929.14	242
ENST00000532567.5	26
ENST00000272091.8	104
ENST00000215071.8	100
ENST00000229238.5	106
ENST00000642202.1	8
ENST00000474289.6	2
ENST00000661384.1	192
Homo_sapiens_chr6.trna120-AlaAGC	300
ENST00000278780.7	76
ENST00000331569.6	4830
ENST00000659017.1	22
mtTyrGTA	152
mtSerTGA	1176
ENST00000419421.3	16
ENST00000670225.1	22
ENST00000404724.7	60
ENST00000613275.1	26
ENST00000445332.1	316
ENST00000646664.1	858
ENST00000380361.7	96
ENST00000574616.2	214
ENST00000616815.1	152
ENST00000289228.7	452
ENST00000625757.3	16
ENST00000607476.1	518
ENST00000619292.4	24
ENST00000414183.6	114
ENST00000360079.7	176
ENST00000672504.1	36
ENST00000458455.2	706
ENST00000456391.1	4
ENST00000374443.7	36
ENST00000431474.5	12
ENST00000650130.1	2
ENST00000666715.1	12
ENST00000583868.5	468
ENST00000570267.2	206
ENST00000585429.1	106
ENST00000284551.11	60
ENST00000615346.4	86
ENST00000369835.3	182
ENST00000610171.1	50
ENST00000215793.13	822
ENST00000620529.1	122
ENST00000602582.5	38
ENST00000624069.3	484
ENST00000581621.1	3256
ENST00000396467.5	160
ENST00000554309.1	28
ENST00000203407.6	2290
ENST00000647841.1	334
ENST00000320785.10	968
ENST00000536769.1	1432
ENST00000329276.10	476
ENST00000319006.8	248
ENST00000357865.6	76
ENST00000253108.9	226
ENST00000260379.11	1672
ENST00000340385.6	2118
ENST00000601521.5	266
ENST00000656513.1	32
ENST00000432933.6	32
ENST00000391555.1	604
ENST00000232424.4	300
ENST00000370089.6	60
ENST00000560903.1	28
ENST00000563842.5	6
ENST00000547797.1	6
ENST00000396705.10	510
ENST00000433474.1	136
ENST00000365328.1	346
ENST00000432988.1	610
ENST00000301788.12	202
ENST00000558397.1	782
ENST00000669170.1	10
ENST00000429124.6	16
ENST00000589120.1	1040
ENST00000579945.1	22
ENST00000532872.5	200
ENST00000666365.1	16
Homo_sapiens_chr1.trna119-LysCTT	3230
ENST00000657048.1	424
ENST00000671604.1	2
ENST00000426754.5	70
ENST00000396076.5	128
ENST00000428575.6	140
ENST00000261416.12	30
ENST00000372879.8	120
ENST00000547191.5	126
ENST00000259253.11	20
ENST00000358901.11	802
ENST00000465466.1	196
ENST00000400299.6	20
ENST00000588695.5	44
ENST00000261881.9	14
ENST00000369085.7	572
Homo_sapiens_chr3.trna10-GluCTC	20
ENST00000579467.1	48
Homo_sapiens_chr1.trna54-LysTTT	212
ENST00000281321.3	40
ENST00000363040.1	494
ENST00000367048.5	574
ENST00000393893.5	84
ENST00000579649.5	368
ENST00000592647.1	6
ENST00000221930.6	294
ENST00000374523.8	32
ENST00000590551.1	174
ENST00000600694.1	12
ENST00000540712.1	10
ENST00000663483.1	666
ENST00000541571.6	10
ENST00000378911.3	30
ENST00000396224.1	26
ENST00000329236.8	162
ENST00000356033.8	132
ENST00000636280.1	8
ENST00000621674.4	1532
ENST00000572453.1	118
ENST00000457156.5	64
ENST00000527302.1	1954
ENST00000567815.5	1008
ENST00000422718.1	64
ENST00000599539.5	194
ENST00000644406.1	352
ENST00000253023.8	1628
ENST00000610520.4	732
ENST00000361453.3	2474
ENST00000379031.10	78
ENST00000621523.1	44
ENST00000601655.5	304
ENST00000262519.14	386
ENST00000343023.10	150
ENST00000425308.5	58
ENST00000296674.13	176
ENST00000669103.1	26
ENST00000439930.7	142
ENST00000450041.5	2
ENST00000613052.1	184
ENST00000484663.5	14
ENST00000348911.10	114
ENST00000395839.5	1736
Homo_sapiens_chr6.trna75-MetCAT	314
ENST00000455882.5	90
ENST00000573725.1	4
Homo_sapiens_chr17.trna23-ArgCCG	620
ENST00000261015.4	330
ENST00000338977.5	10
ENST00000394456.10	180
ENST00000392539.4	460
ENST00000372849.8	114
ENST00000539919.5	242
ENST00000533812.6	30
ENST00000619580.4	306
ENST00000534991.3	38
ENST00000494077.6	110
ENST00000616292.1	1576
ENST00000579959.2	30
ENST00000312579.4	484
ENST00000534989.1	10
Homo_sapiens_chr6.trna101-AlaAGC	184
ENST00000579933.1	454
ENST00000634474.1	26
ENST00000429711.7	390
ENST00000673304.1	82
ENST00000235332.6	148
Homo_sapiens_chr1.trna26-AsnGTT	594
ENST00000565012.1	246
ENST00000263238.7	28
ENST00000418747.2	902
ENST00000557530.1	330
ENST00000638559.1	24
ENST00000366140.6	64
ENST00000609212.1	8
ENST00000216181.10	606
ENST00000625982.1	864
ENST00000410396.1	180
ENST00000320330.8	784
ENST00000543486.1	132
ENST00000462833.5	106
ENST00000438750.5	2
ENST00000299767.10	212
ENST00000442045.5	8
ENST00000372447.7	116
ENST00000515329.1	258
ENST00000604666.1	10
ENST00000620503.1	40
ENST00000394867.8	196
ENST00000330687.8	8
ENST00000330579.6	62
ENST00000262947.8	222
ENST00000609755.1	282
ENST00000322535.11	224
ENST00000620015.4	40
ENST00000393562.10	46
ENST00000367679.7	72
ENST00000644133.1	494
ENST00000610618.1	254
ENST00000332035.10	80
ENST00000413095.6	16
ENST00000258405.9	2
ENST00000597447.5	16
ENST00000340183.10	2
ENST00000561680.5	16
ENST00000586096.3	464
ENST00000434061.6	26
ENST00000526232.1	52
ENST00000381653.9	22
ENST00000406293.7	32
ENST00000430627.6	16
ENST00000503723.1	258
ENST00000272542.8	238
ENST00000577407.5	280
ENST00000344036.8	8
ENST00000618786.1	1064
ENST00000646680.1	234
ENST00000409264.6	8
ENST00000398422.2	198
Homo_sapiens_chr16.trna17-LeuCAG	518
ENST00000394106.6	8
ENST00000253754.8	18
ENST00000361436.10	972
ENST00000519520.6	8
ENST00000538491.1	18
ENST00000393193.6	840
ENST00000414487.7	390
ENST00000393387.5	8
ENST00000254480.10	116
ENST00000598585.1	334
ENST00000429738.1	54
ENST00000591409.5	28
ENST00000262584.7	1024
ENST00000429182.5	468
ENST00000327761.7	38
ENST00000455205.5	14
ENST00000368404.9	18
ENST00000536831.5	14
ENST00000380201.2	112
ENST00000597746.5	2
ENST00000348405.8	6
ENST00000444210.2	156
ENST00000566726.5	14
ENST00000454076.5	28
ENST00000338005.7	4
ENST00000220325.9	158
ENST00000334018.11	32
ENST00000654031.1	54
ENST00000509708.2	108
ENST00000395477.6	26
ENST00000361891.9	156
ENST00000007699.10	18
ENST00000379018.7	18
ENST00000264639.9	910
ENST00000491422.1	130
ENST00000225504.8	14
ENST00000591501.1	772
ENST00000494262.5	56
ENST00000372688.8	82
ENST00000262971.3	160
ENST00000455086.5	8
ENST00000555039.1	330
ENST00000543589.5	34
ENST00000321556.5	428
ENST00000417934.6	12
ENST00000503695.4	278
ENST00000620275.1	12
ENST00000478753.5	574
ENST00000360565.8	924
ENST00000561569.5	270
ENST00000597346.1	1352
ENST00000007390.3	1086
ENST00000262643.8	6
ENST00000598965.1	60
ENST00000619486.1	228
Homo_sapiens_chr14.trna12-LysTTT	456
ENST00000467549.5	8
ENST00000623673.1	524
ENST00000531962.2	1456
ENST00000392519.7	26
ENST00000666876.1	30
ENST00000538132.1	178
ENST00000572844.1	32
ENST00000302165.5	650
ENST00000536368.1	402
ENST00000642899.1	30
ENST00000373255.9	180
Homo_sapiens_chr8.trna4-TyrGTA	126
ENST00000216146.9	1808
ENST00000446668.5	24
ENST00000501652.5	2
ENST00000657258.1	38
ENST00000550367.1	164
ENST00000621981.1	180
ENST00000367089.8	392
ENST00000564464.1	330
ENST00000563931.1	1794
ENST00000648264.1	124
ENST00000617178.4	4
ENST00000409104.7	50
ENST00000476186.2	22
ENST00000376991.6	90
ENST00000298556.8	430
ENST00000384793.1	30
ENST00000635417.1	42
ENST00000264156.3	352
ENST00000608335.1	22
ENST00000515119.5	20
ENST00000660012.2	428
ENST00000220429.12	4
ENST00000251412.8	86
ENST00000642357.1	76
ENST00000294304.12	426
ENST00000377673.10	34
ENST00000448323.5	2
ENST00000443462.6	10
ENST00000361518.10	54
Homo_sapiens_chr1.trna9-ArgTCT	240
ENST00000263094.11	124
ENST00000325926.4	2
ENST00000547276.5	106
ENST00000375733.6	10
ENST00000655796.1	270
ENST00000591054.5	86
ENST00000372215.5	10
ENST00000233025.11	226
ENST00000642653.1	22
ENST00000400087.7	14
ENST00000427946.5	2
ENST00000477726.1	118
ENST00000562917.1	140
ENST00000661429.1	98
Homo_sapiens_chr6.trna29-IleTAT	142
ENST00000663361.1	58
ENST00000657010.1	214
ENST00000268070.9	124
ENST00000372418.3	48
ENST00000647750.1	18
ENST00000591660.5	250
ENST00000297375.4	524
ENST00000659273.1	44
ENST00000359491.1	46
ENST00000660381.1	402
ENST00000540866.2	260
ENST00000568588.5	1226
ENST00000252674.9	182
ENST00000450554.6	240
Homo_sapiens_chr6.trna51-SerTGA	214
ENST00000599540.6	32
ENST00000645231.2	142
ENST00000295206.7	258
ENST00000330317.6	64
ENST00000309451.7	326
ENST00000529640.5	74
ENST00000362467.1	362
ENST00000594844.5	26
ENST00000266087.12	46
ENST00000309268.11	842
ENST00000379757.9	230
ENST00000664771.1	90
ENST00000616535.1	76
ENST00000253024.10	356
ENST00000357337.10	24
ENST00000240423.9	20
ENST00000362400.1	324
ENST00000221486.5	1058
ENST00000570319.5	44
ENST00000257181.10	116
ENST00000641383.1	562
ENST00000503771.2	128
ENST00000244711.4	26
ENST00000584164.6	198
ENST00000587312.1	40
ENST00000576863.1	4
ENST00000418134.2	2
ENST00000574444.5	164
ENST00000409840.7	2
ENST00000671931.1	12
ENST00000569048.5	84
ENST00000610878.1	18
ENST00000420712.1	238
ENST00000558087.5	2
ENST00000506183.5	86
ENST00000309922.7	60
ENST00000528718.6	16
ENST00000572940.5	10
ENST00000295685.14	134
ENST00000419300.3	460
ENST00000673369.1	2
ENST00000613266.4	2
ENST00000540875.1	60
ENST00000587536.6	30
ENST00000405506.2	170
ENST00000396801.7	58
ENST00000243997.8	32
ENST00000374492.8	44
ENST00000401811.3	98
ENST00000589880.1	34
ENST00000643754.2	756
ENST00000620558.3	72
ENST00000337190.7	322
Homo_sapiens_chr1.trna59-GluCTC	118
ENST00000612262.1	174
ENST00000321757.11	8
ENST00000339594.9	38
ENST00000512041.6	42
ENST00000413446.5	10
ENST00000215882.10	390
ENST00000602361.1	156
ENST00000372715.6	832
ENST00000263201.6	36
ENST00000245816.11	334
ENST00000502999.1	134
ENST00000624072.1	688
ENST00000507031.2	440
ENST00000359285.9	12
ENST00000297564.6	20
ENST00000458574.1	8
ENST00000618521.4	10
ENST00000259667.6	488
ENST00000504082.1	1078
ENST00000394670.8	8
ENST00000302754.6	352
ENST00000446936.6	42
ENST00000588090.5	42
ENST00000393987.2	248
ENST00000562838.1	18
ENST00000331825.11	778
ENST00000601492.5	606
ENST00000449323.5	128
ENST00000376495.4	6
ENST00000524851.5	564
ENST00000318158.11	312
ENST00000617874.4	72
ENST00000452699.5	38
ENST00000426002.5	42
ENST00000410064.5	224
Homo_sapiens_chr17.trna42-LeuTAG	290
ENST00000531975.5	368
ENST00000261622.5	668
ENST00000511566.5	268
ENST00000352301.8	122
ENST00000473595.1	70
ENST00000353999.6	112
ENST00000368009.7	6
ENST00000552360.4	230
ENST00000600980.1	88
ENST00000649053.1	108
ENST00000407835.6	28
ENST00000340200.5	10
ENST00000222726.4	146
ENST00000509253.5	266
ENST00000505025.2	1030
ENST00000614077.4	436
Homo_sapiens_chr6.trna162-MetCAT	224
ENST00000234454.6	260
ENST00000431400.1	4
ENST00000261313.3	1622
ENST00000391548.1	742
ENST00000598184.1	2
ENST00000406520.7	32
ENST00000568314.1	34
ENST00000584302.1	6
ENST00000416206.5	88
ENST00000539079.5	40
ENST00000546392.5	62
