name	count
Homo_sapiens_chr13.trna5-GluTTC	268
ENST00000564464.1	94
ENST00000626710.1	2
ENST00000216146.9	96
ENST00000364432.1	8
Homo_sapiens_chr6.trna121-ThrCGT	58
Homo_sapiens_chr1.trna54-LysTTT	264
ENST00000361381.2	918
ENST00000604879.5	2
ENST00000216014.9	2
ENST00000574872.1	8
Homo_sapiens_chr6.trna75-MetCAT	356
ENST00000216129.7	36
Homo_sapiens_chr6.trna100-LeuCAA	188
ENST00000671667.1	12
ENST00000541723.5	14
ENST00000395587.5	18
ENST00000597230.2	4
ENST00000617323.4	8
ENST00000411895.1	4
ENST00000363473.1	236
ENST00000628114.1	2
ENST00000651710.1	8
ENST00000245838.13	6
ENST00000658286.1	10
ENST00000341369.11	56
ENST00000319826.8	8
ENST00000635350.1	2
ENST00000300811.8	20
ENST00000530705.5	16
Homo_sapiens_chr19.trna2-GlyTCC	210
ENST00000571975.1	174
ENST00000613359.1	704
Homo_sapiens_chr6.trna74-LeuCAA	222
ENST00000663653.1	8
ENST00000322723.9	134
ENST00000342480.7	46
ENST00000594816.1	6
ENST00000531323.1	6
ENST00000625226.1	38
ENST00000361952.5	4
Homo_sapiens_chr17.trna23-ArgCCG	534
ENST00000504082.1	202
ENST00000449113.6	16
ENST00000560128.1	6
ENST00000220809.9	2
ENST00000650758.1	30
ENST00000265077.8	4
ENST00000383586.8	16
ENST00000361453.3	302
ENST00000539187.5	2
ENST00000480095.3	2
ENST00000543214.1	2
ENST00000644428.1	16
ENST00000264758.11	2
ENST00000391100.1	132
ENST00000536459.6	2
Homo_sapiens_chr6.trna101-AlaAGC	174
mtGlyTCC	48
ENST00000514671.5	8
ENST00000619109.1	148
ENST00000427997.5	6
ENST00000216832.9	138
ENST00000321153.9	30
ENST00000366609.3	12
ENST00000587426.5	2
ENST00000361436.10	34
ENST00000427161.1	984
ENST00000609972.1	76
ENST00000359265.8	6
ENST00000657048.1	120
Homo_sapiens_chr6.trna29-IleTAT	200
ENST00000272224.5	2
ENST00000361789.2	726
ENST00000572621.5	8
ENST00000372538.8	10
ENST00000362079.2	602
ENST00000523449.5	4
ENST00000625982.1	30
ENST00000361739.1	834
ENST00000593107.1	4
ENST00000532619.1	12
ENST00000605948.2	2
ENST00000164133.7	6
ENST00000458274.1	2
ENST00000500949.6	124
ENST00000649628.1	14
ENST00000660500.1	26
ENST00000591041.5	2
ENST00000418747.2	78
ENST00000540643.5	2
ENST00000499797.2	4
ENST00000262367.10	6
ENST00000542817.1	10
ENST00000641788.1	6
ENST00000362526.1	242
ENST00000636161.1	306
mtTyrGTA	132
ENST00000607315.1	50
ENST00000613901.1	4
ENST00000511998.1	60
ENST00000451315.7	20
ENST00000313132.8	2
ENST00000663279.1	4
ENST00000313608.13	8
ENST00000649580.1	60
Homo_sapiens_chr6.trna55-IleTAT	208
ENST00000441208.1	12
ENST00000500118.2	60
ENST00000640010.1	50
ENST00000444334.5	4
Homo_sapiens_chr1.trna52-ProCGG	208
ENST00000624882.1	44
Homo_sapiens_chr15.trna4-ArgTCG	536
ENST00000534336.1	42
ENST00000309246.9	18
ENST00000611671.1	2
ENST00000619471.1	636
ENST00000363286.1	120
ENST00000361246.7	10
ENST00000645856.2	16
ENST00000618786.1	508
ENST00000361681.2	256
ENST00000644915.1	280
ENST00000364451.1	154
ENST00000259711.11	2
Homo_sapiens_chr19.trna10-IleTAT	154
ENST00000526562.5	20
ENST00000624980.1	52
ENST00000336053.10	8
ENST00000363754.1	226
ENST00000623789.1	186
ENST00000543566.5	12
ENST00000655441.1	220
ENST00000362400.1	238
ENST00000391857.9	92
Homo_sapiens_chr6.trna110-AlaTGC	126
ENST00000641463.1	2
ENST00000368547.4	28
Homo_sapiens_chr14.trna16-TyrGTA	160
ENST00000643777.2	10
ENST00000659178.1	12
ENST00000370321.8	56
ENST00000598742.6	36
ENST00000369391.3	2
ENST00000361871.7	2
ENST00000619449.2	32
ENST00000667256.1	42
Homo_sapiens_chr6.trna34-ThrAGT	52
ENST00000365387.1	218
ENST00000308162.10	4
Homo_sapiens_chr1.trna68-GlyGCC	770
mtLeuTAA	148
Homo_sapiens_chr1.trna59-GluCTC	178
mtAsnGTT	84
ENST00000362467.1	222
ENST00000664457.1	36
ENST00000580282.1	20
ENST00000421082.1	2
ENST00000354161.8	18
ENST00000309979.11	4
ENST00000373237.4	80
ENST00000362482.1	266
ENST00000450966.5	2
ENST00000530022.5	22
ENST00000670178.1	6
ENST00000251722.10	6
ENST00000559553.1	8
Homo_sapiens_chr18.trna4-LysCTT	40
ENST00000640920.1	6
ENST00000331569.6	184
ENST00000459299.1	12
Homo_sapiens_chr1.trna9-ArgTCT	244
ENST00000620315.1	18
ENST00000618285.2	10
ENST00000415287.5	6
ENST00000340394.12	10
ENST00000518088.5	2
ENST00000523678.1	2
ENST00000393614.8	4
ENST00000658051.1	4
ENST00000575305.1	22
ENST00000554392.5	2
ENST00000607968.1	10
ENST00000261735.4	14
ENST00000491934.2	22
ENST00000656711.1	96
ENST00000330579.6	2
ENST00000669380.1	10
ENST00000610674.1	94
ENST00000667270.1	4
ENST00000386062.1	48
ENST00000355836.9	8
ENST00000541990.5	4
ENST00000486781.5	10
ENST00000454021.6	18
mtArgTCG	38
ENST00000329251.5	416
ENST00000459274.1	40
ENST00000412543.5	4
ENST00000669085.1	2
ENST00000528887.1	4
ENST00000633341.1	2
ENST00000629636.2	2
ENST00000427831.1	530
ENST00000630979.3	56
ENST00000582746.5	36
ENST00000557304.1	4
ENST00000494651.7	2
Homo_sapiens_chr6.trna147-SerAGA	188
Homo_sapiens_chr1.trna15-GlnCTG	62
Homo_sapiens_chr16.trna17-LeuCAG	332
ENST00000490441.1	26
ENST00000363040.1	238
ENST00000319074.6	2
ENST00000652061.1	22
ENST00000653312.1	152
ENST00000319432.9	2
ENST00000283268.8	6
ENST00000656723.1	110
ENST00000356936.5	20
ENST00000570843.1	220
ENST00000258975.7	18
ENST00000319248.13	4
ENST00000640668.1	4
ENST00000395539.2	6
ENST00000664417.1	2
ENST00000324439.9	2
ENST00000400198.8	4
ENST00000360131.5	4
ENST00000602676.6	20
Homo_sapiens_chr16.trna20-MetCAT	252
ENST00000388752.8	6
ENST00000663082.1	2
ENST00000614073.1	2
ENST00000397103.5	4
ENST00000317881.9	44
ENST00000266712.11	4
ENST00000420864.5	42
ENST00000666065.1	2
ENST00000511821.1	66
ENST00000354667.8	38
ENST00000225916.10	12
ENST00000363673.1	34
ENST00000598676.1	6
Homo_sapiens_chr6.trna65-AlaAGC	56
Homo_sapiens_chr17.trna42-LeuTAG	394
ENST00000301396.8	8
ENST00000643223.2	4
ENST00000396512.3	6
ENST00000635780.1	16
ENST00000664103.1	6
ENST00000647388.1	184
ENST00000620716.4	2
ENST00000562063.1	28
Homo_sapiens_chr12.trna8-AlaTGC	118
ENST00000379341.9	6
ENST00000422995.2	334
ENST00000602361.1	88
ENST00000327044.7	44
ENST00000483311.6	2
ENST00000632419.1	10
ENST00000519100.5	10
Homo_sapiens_chr6.trna57-IleAAT	146
ENST00000452012.1	4
ENST00000669838.1	4
ENST00000618773.4	2
ENST00000645813.1	2
ENST00000070846.10	8
ENST00000513400.2	2
Homo_sapiens_chr6.trna14-TyrGTA	34
ENST00000396787.5	4
ENST00000340510.8	2
ENST00000409103.5	2
ENST00000540482.5	2
ENST00000527302.1	124
ENST00000620619.4	2
ENST00000553610.5	42
Homo_sapiens_chr6.trna3-ArgTCG	84
ENST00000443181.2	2
ENST00000375895.6	4
ENST00000215570.8	10
ENST00000569473.1	88
ENST00000263377.6	14
ENST00000296930.9	36
ENST00000565588.5	2
ENST00000375906.5	2
ENST00000424487.1	6
ENST00000621929.1	6
ENST00000384278.1	132
ENST00000605833.1	28
ENST00000411630.6	2
ENST00000565308.2	16
ENST00000648160.1	22
ENST00000279387.12	12
Homo_sapiens_chr17.trna40-ThrAGT	112
ENST00000312037.6	14
ENST00000420724.1	12
ENST00000660331.1	2
ENST00000529568.5	6
ENST00000669721.1	4
ENST00000610935.2	42
ENST00000384437.1	14
ENST00000431327.4	4
ENST00000412036.6	4
Homo_sapiens_chr16.trna27-LeuTAG	276
ENST00000552675.1	6
ENST00000397872.5	6
Homo_sapiens_chr6.trna152-ValCAC	126
ENST00000569644.1	18
ENST00000361851.1	92
ENST00000398603.6	8
ENST00000650974.1	10
ENST00000530975.4	2
ENST00000357790.5	34
ENST00000668860.1	8
ENST00000624919.1	504
ENST00000613459.4	6
ENST00000374980.3	92
ENST00000597411.1	6
ENST00000392508.2	2
ENST00000378665.1	4
ENST00000411553.3	12
ENST00000433669.2	42
ENST00000294623.8	4
ENST00000363593.1	70
ENST00000331825.11	68
ENST00000366441.4	10
Homo_sapiens_chr1.trna34-LeuCAG	338
ENST00000420330.1	130
ENST00000572383.1	50
ENST00000550845.5	2
ENST00000608856.1	4
ENST00000263253.9	4
ENST00000655317.1	150
Homo_sapiens_chr14.trna7-ArgACG	412
ENST00000643685.1	242
ENST00000371711.4	2
ENST00000530028.3	2
ENST00000624101.1	32
ENST00000235372.11	4
ENST00000355849.10	12
ENST00000655813.1	4
ENST00000662307.1	2
ENST00000503695.4	44
Homo_sapiens_chr14.trna19-TyrGTA	180
mtPheGAA	160
ENST00000527914.5	24
ENST00000359838.3	10
ENST00000610709.2	4
ENST00000376285.6	2
ENST00000518131.5	6
ENST00000513225.5	6
ENST00000578730.1	2
Homo_sapiens_chr3.trna11-ArgACG	250
ENST00000306011.5	2
ENST00000599595.5	6
ENST00000373783.3	4
ENST00000635449.1	8
ENST00000590717.2	2
ENST00000369475.7	2
ENST00000589762.5	12
Homo_sapiens_chr17.trna6-TrpCCA	56
ENST00000450080.1	6
ENST00000438552.6	10
ENST00000665077.1	2
ENST00000371785.5	6
ENST00000217026.5	306
ENST00000631057.2	4
ENST00000317897.5	6
ENST00000563124.1	20
ENST00000517679.5	4
ENST00000481041.3	2
ENST00000463381.5	6
ENST00000376588.4	8
Homo_sapiens_chr5.trna16-LeuAAG	206
ENST00000374379.9	2
ENST00000658196.1	4
ENST00000615264.4	2
ENST00000611079.1	28
ENST00000617854.1	2
ENST00000398944.7	20
ENST00000611769.4	2
ENST00000389629.8	52
ENST00000559400.1	12
ENST00000619779.1	664
ENST00000522370.1	4
ENST00000432704.5	2
ENST00000642135.1	6
ENST00000610134.1	32
ENST00000652490.2	2
ENST00000667557.1	22
ENST00000377045.9	4
ENST00000380516.7	2
ENST00000505807.6	14
ENST00000566780.6	2
ENST00000624945.1	692
ENST00000655600.1	258
ENST00000651394.1	24
ENST00000378720.8	2
ENST00000656215.1	180
ENST00000359920.11	2
ENST00000529272.5	2
ENST00000613361.1	62
ENST00000300086.5	4
ENST00000563103.1	72
ENST00000657743.1	2
ENST00000531228.1	2
ENST00000645440.1	6
ENST00000616088.4	2
ENST00000650181.1	106
ENST00000642806.1	256
ENST00000363511.1	272
ENST00000228140.6	56
ENST00000610976.1	76
ENST00000461517.3	2
ENST00000619017.1	18
ENST00000668005.1	2
ENST00000406567.7	2
Homo_sapiens_chr6.trna165-IleAAT	214
ENST00000508096.1	4
ENST00000347617.10	6
ENST00000527372.6	2
ENST00000244815.9	4
ENST00000355341.8	2
ENST00000283179.14	16
ENST00000530712.5	2
Homo_sapiens_chr8.trna5-TyrGTA	178
ENST00000369124.5	42
ENST00000527548.5	18
ENST00000397992.5	54
ENST00000299767.10	34
ENST00000216297.7	18
ENST00000252542.9	38
ENST00000429998.3	18
ENST00000419709.1	4
ENST00000569981.2	366
ENST00000530275.3	4
ENST00000556205.1	10
ENST00000203407.6	14
ENST00000429936.6	8
ENST00000657985.1	2
ENST00000602946.1	218
ENST00000323523.8	2
ENST00000637833.1	8
ENST00000668983.1	306
ENST00000447750.7	8
ENST00000650579.1	2
ENST00000638312.1	16
ENST00000627982.2	118
ENST00000650285.1	4
ENST00000612986.1	174
ENST00000262584.7	28
ENST00000610032.1	2
ENST00000329276.10	4
ENST00000299238.7	6
ENST00000580975.1	4
ENST00000365574.1	12
ENST00000484279.5	2
ENST00000534234.5	2
ENST00000408749.1	32
ENST00000343262.9	172
ENST00000263274.12	6
ENST00000651537.1	4
ENST00000609708.1	18
ENST00000615060.4	40
ENST00000367549.4	36
ENST00000476964.6	94
ENST00000642507.1	14
ENST00000633738.1	16
ENST00000308249.4	2
Homo_sapiens_chr17.trna36-ThrAGT	148
ENST00000432988.1	24
ENST00000365651.1	234
ENST00000469605.1	18
ENST00000217426.7	4
ENST00000667827.1	44
ENST00000654441.1	4
ENST00000368474.9	2
ENST00000375759.8	24
ENST00000360091.3	4
ENST00000611066.1	242
ENST00000336600.6	6
ENST00000596046.1	18
mtGlnTTG	140
ENST00000351986.10	32
ENST00000581794.6	2
ENST00000337919.9	4
ENST00000380738.8	6
ENST00000656173.1	24
ENST00000628770.2	38
ENST00000254722.9	2
ENST00000655705.1	84
ENST00000657642.1	2
ENST00000517671.5	42
ENST00000665104.1	12
ENST00000652130.1	24
ENST00000417478.6	6
ENST00000435822.5	4
ENST00000325974.9	16
ENST00000673650.1	4
Homo_sapiens_chr17.trna18-ArgCCT	78
ENST00000346424.6	2
ENST00000330539.1	52
ENST00000311549.10	4
ENST00000498967.3	138
ENST00000607873.1	2
ENST00000326270.13	2
ENST00000658801.1	128
ENST00000423380.2	4
ENST00000599640.6	18
ENST00000514110.5	2
ENST00000505025.2	310
ENST00000673105.1	2
ENST00000258214.3	34
ENST00000384782.1	132
ENST00000384627.1	30
ENST00000420162.6	2
ENST00000432763.7	2
ENST00000329618.7	6
Homo_sapiens_chr6.trna10-AlaCGC	200
ENST00000651545.1	26
ENST00000557389.1	2
ENST00000634576.1	2
ENST00000373477.8	36
ENST00000345865.6	6
Homo_sapiens_chr13.trna3-GluTTC	388
ENST00000376945.4	4
ENST00000417267.1	10
ENST00000531609.1	6
ENST00000504184.3	94
ENST00000257118.5	4
ENST00000560055.5	2
ENST00000355703.3	24
ENST00000638682.1	2
ENST00000380647.8	18
Homo_sapiens_chr1.trna50-AsnGTT	24
ENST00000576544.5	6
ENST00000458178.2	82
ENST00000370508.7	8
ENST00000398398.6	4
ENST00000642139.1	12
ENST00000577988.2	52
ENST00000438431.1	6
ENST00000479203.1	2
ENST00000673299.1	6
ENST00000268482.8	14
ENST00000373609.1	16
ENST00000549338.5	6
mtGluTTC	410
ENST00000246194.8	10
ENST00000381006.8	6
ENST00000365668.1	82
ENST00000634901.1	2
Homo_sapiens_chr6.trna51-SerTGA	346
ENST00000264639.9	12
ENST00000395308.5	6
ENST00000438792.6	6
ENST00000580261.5	8
ENST00000459839.5	6
ENST00000610245.1	78
ENST00000324340.13	8
ENST00000410396.1	104
ENST00000490232.3	192
ENST00000438031.2	6
ENST00000463569.5	2
ENST00000404049.7	4
mtThrTGT	72
ENST00000559920.5	10
ENST00000526555.5	14
ENST00000416366.1	10
ENST00000664936.1	62
ENST00000395900.1	194
ENST00000348956.7	66
ENST00000289382.8	16
ENST00000361891.9	26
ENST00000667061.1	18
ENST00000652994.1	8
ENST00000445332.1	134
ENST00000527092.5	2
ENST00000512690.5	6
ENST00000661497.1	6
ENST00000611690.1	30
ENST00000613809.1	18
ENST00000568885.2	96
ENST00000614334.1	2
Homo_sapiens_chr1.trna133-GlyCCC	50
ENST00000552587.4	2
ENST00000581621.1	62
mtCysGCA	134
Homo_sapiens_chr12.trna5-AspGTC	202
ENST00000375114.7	6
ENST00000657010.1	66
Homo_sapiens_chr6.trna42-GlnCTG	16
ENST00000502923.1	2
ENST00000336812.5	12
ENST00000270142.10	16
ENST00000644352.1	2
ENST00000647117.1	6
ENST00000469225.1	2
ENST00000247668.7	6
ENST00000528328.1	20
ENST00000633628.1	4
ENST00000427805.6	34
ENST00000298299.4	4
ENST00000507105.1	2
ENST00000335727.13	2
Homo_sapiens_chr5.trna22-AspGTC	72
ENST00000633685.1	4
ENST00000502363.1	2
ENST00000261609.12	14
ENST00000483815.5	2
ENST00000617128.1	12
ENST00000533397.5	30
ENST00000553639.1	2
ENST00000418602.1	24
ENST00000667399.1	2
ENST00000563747.1	6
ENST00000517509.5	60
ENST00000658487.1	10
ENST00000422514.7	24
ENST00000663999.1	38
ENST00000649921.1	4
ENST00000526522.5	168
ENST00000493452.5	4
ENST00000252485.8	6
ENST00000437152.7	2
ENST00000361813.5	16
ENST00000614439.1	8
ENST00000316124.3	22
ENST00000659181.1	2
ENST00000619492.1	18
ENST00000375651.7	8
ENST00000646415.1	2
ENST00000497289.5	16
ENST00000533626.5	6
ENST00000529806.5	164
ENST00000599614.5	4
ENST00000565493.2	38
ENST00000245934.12	114
ENST00000304218.5	268
ENST00000372901.1	2
ENST00000650404.1	12
ENST00000653889.1	4
ENST00000579576.2	4
ENST00000380276.6	6
ENST00000602322.1	2
ENST00000670656.1	4
ENST00000547939.5	12
ENST00000302516.10	80
ENST00000551245.5	2
ENST00000609998.1	16
ENST00000664208.1	6
ENST00000555568.5	2
ENST00000462691.5	2
ENST00000383858.1	130
ENST00000573283.7	18
ENST00000622896.1	22
ENST00000536606.5	6
ENST00000452825.7	12
ENST00000423340.1	2
ENST00000244534.6	2
ENST00000641206.2	38
ENST00000357214.6	152
ENST00000439151.6	2
ENST00000533812.6	18
ENST00000396859.5	34
ENST00000652509.1	4
ENST00000624599.1	2
ENST00000603981.1	12
ENST00000539040.5	2
Homo_sapiens_chr6.trna108-AlaAGC	72
ENST00000654818.1	4
ENST00000552893.1	6
ENST00000375442.8	86
ENST00000669303.1	12
ENST00000670393.1	142
ENST00000437737.3	8
ENST00000423118.5	8
ENST00000658333.1	6
ENST00000421157.2	8
ENST00000502823.6	6
ENST00000659487.1	22
Homo_sapiens_chr6.trna131-GlnCTG	78
ENST00000366209.6	2
ENST00000453837.1	6
ENST00000505522.6	12
ENST00000579260.5	24
ENST00000591022.6	2
ENST00000292476.10	6
ENST00000483895.5	2
ENST00000603175.1	2
ENST00000216218.8	46
Homo_sapiens_chr1.trna111-HisGTG	184
ENST00000200453.6	44
ENST00000407622.2	2
ENST00000646771.1	2
ENST00000466766.2	14
ENST00000623075.1	116
ENST00000657756.1	4
ENST00000560583.5	6
ENST00000671089.1	4
ENST00000640784.1	4
ENST00000617626.1	36
ENST00000666479.1	46
ENST00000423485.6	16
ENST00000565256.1	6
ENST00000615842.1	148
ENST00000670154.1	36
ENST00000562582.1	4
ENST00000620153.1	8
ENST00000363618.1	18
ENST00000264258.8	6
ENST00000415153.1	8
ENST00000432845.1	2
ENST00000384499.1	22
ENST00000619601.1	32
ENST00000618550.5	4
ENST00000429829.6	60
ENST00000555053.5	2
ENST00000431268.5	6
ENST00000661251.1	4
mtHisGTG	54
ENST00000619649.4	6
ENST00000532226.1	6
Homo_sapiens_chr8.trna4-TyrGTA	186
ENST00000656187.1	34
ENST00000521510.2	4
ENST00000552959.5	12
ENST00000261597.9	2
ENST00000359060.5	6
ENST00000640964.1	10
ENST00000508628.6	12
ENST00000534319.5	4
ENST00000638517.1	10
mtAspGTC	32
ENST00000359560.7	2
ENST00000606828.2	2
ENST00000528957.5	32
ENST00000543455.1	2
ENST00000609770.1	90
ENST00000370846.8	6
ENST00000435200.2	8
ENST00000369550.10	104
ENST00000300026.3	22
ENST00000660063.1	6
ENST00000647331.1	2
ENST00000248706.5	2
ENST00000216367.10	4
ENST00000301015.14	18
ENST00000377401.3	2
ENST00000337392.10	2
ENST00000610426.5	4
ENST00000665763.1	4
ENST00000509263.5	4
ENST00000338128.13	32
ENST00000356684.8	20
ENST00000647529.1	12
ENST00000435187.1	2
ENST00000658571.1	30
ENST00000401609.5	102
Homo_sapiens_chr10.trna2-SerTGA	60
ENST00000662007.1	2
ENST00000442578.5	2
ENST00000661188.1	2
ENST00000610778.1	6
ENST00000350498.8	38
ENST00000544844.5	4
ENST00000482411.5	2
ENST00000608362.2	18
ENST00000589063.5	4
ENST00000661408.1	80
ENST00000251195.9	4
ENST00000371646.10	36
ENST00000572006.1	4
ENST00000622285.1	16
ENST00000427280.6	4
ENST00000512553.5	46
